"msa","empirical","homo","power","exp"
"Los Angeles",739,1232.42716689239,9768.18031133876,1002.76935694685
"Los Angeles",588,1232.4412175232,9003.57223114302,888.587739429689
"Los Angeles",1413,1232.36445083172,10304.7763013688,1007.94154310328
"Los Angeles",899,1232.41227880677,9218.97539499965,958.04402079847
"Los Angeles",1030,1232.40008918667,12120.7378587462,1155.86503095394
"Los Angeles",841,1232.41767573781,10783.7456726832,1149.20851583447
"Los Angeles",450,1232.45405849704,3679.2516587639,393.180071224043
"Los Angeles",1848,1232.32397384895,13809.9814174613,1284.78328485986
"Los Angeles",809,1232.42065335493,4588.48271682259,488.731776888742
"Los Angeles",922,1232.41013864447,8714.54427007051,912.415211572041
"Los Angeles",2520,1232.26144388935,11070.6664857681,1175.43895808469
"Los Angeles",877,1232.41432591855,19379.2998873624,1953.54887506414
"Los Angeles",624,1232.43786770393,8066.32771669132,889.319834513636
"Los Angeles",1427,1232.36314812423,11936.3643462689,1250.17931408199
"Los Angeles",520,1232.44754495958,9154.03598442911,1032.3383759943
"Los Angeles",634,1232.43693719858,20338.917586162,2242.97231832205
"Los Angeles",1824,1232.32620706179,2500.27885316007,313.644002155853
"Los Angeles",930,1232.40939424019,17045.3161495711,1766.27492938819
"Los Angeles",1953,1232.31420354276,15364.063960833,1579.47301752013
"Los Angeles",1405,1232.365195236,10202.752117494,1106.54382235159
"Los Angeles",824,1232.41925759691,13024.9064893941,1340.95174218827
"Los Angeles",3089,1232.20849813486,13822.189498854,1343.05483763027
"Los Angeles",1050,1232.39822817597,13499.5040182074,1365.93140402183
"Los Angeles",656,1232.43489008681,12974.337754131,1504.79589562045
"Los Angeles",1327,1232.37245317774,13369.4035201949,1409.19719657047
"Los Angeles",1476,1232.35858864801,19967.0831754841,1995.8230325904
"Los Angeles",2435,1232.26935318483,7170.97828941643,775.38146972216
"Los Angeles",788,1232.42260741617,8743.18412694886,889.64120131553
"Los Angeles",1109,1232.3927381944,9543.98359672316,998.904554489294
"Los Angeles",1335,1232.37170877346,4739.33546902006,466.225668278494
"Los Angeles",1029,1232.40018223721,5988.40623662948,596.364733026271
"Los Angeles",1066,1232.39673936741,10018.4555904628,971.596128612034
"Los Angeles",1131,1232.39069108263,9930.56145386478,970.646631003547
"Los Angeles",5134,1232.01820979055,22981.1026289575,2297.22698059001
"Los Angeles",1500,1232.35635543517,8933.22441282708,937.581422656415
"Los Angeles",392,1232.45945542808,11056.8020561528,1198.88273150035
"Los Angeles",1641,1232.34323530972,20299.3656710022,2095.04897063749
"Los Angeles",7239,1231.82233841412,15003.4467488512,1477.52411788992
"Los Angeles",1771,1232.33113874015,21239.7662225227,2079.71444457399
"Los Angeles",1258,1232.37887366467,14672.8553482979,1552.0649322618
"Los Angeles",2904,1232.22571248386,18375.9603380231,1963.13035995798
"Los Angeles",3806,1232.14178090118,20334.5655327621,2014.25273802289
"Los Angeles",1981,1232.31159812778,19125.8902126383,2032.78467624075
"Los Angeles",1295,1232.37543079487,21994.8330990993,2228.20448722803
"Los Angeles",1017,1232.40129884363,8509.38468725528,908.620554277022
"Los Angeles",648,1232.43563449109,10881.3660184464,1112.95630254558
"Los Angeles",2065,1232.30378188283,14106.4883354107,1476.04255043953
"Los Angeles",1653,1232.34211870329,16878.930299143,1699.08894303625
"Los Angeles",1029,1232.40018223721,13201.5738082351,1329.75572981247
"Los Angeles",1137,1232.39013277942,10340.0093366016,1050.18820456045
"Los Angeles",986,1232.40418341022,6132.2166269541,656.838072693514
"Los Angeles",1511,1232.35533187928,10683.4606642494,1104.15054153114
"Los Angeles",600,1232.44010091677,10420.6455460254,1227.38992247778
"Los Angeles",779,1232.42344487099,7261.23878551351,714.330541490188
"Los Angeles",1135,1232.39031888049,12717.4384963888,1293.84396536645
"Los Angeles",1312,1232.37384893577,12843.0009568546,1325.68712074778
"Los Angeles",2289,1232.28293856296,15936.228369974,1643.13757693688
"Los Angeles",853,1232.41655913139,14682.1449323286,1547.49960408422
"Los Angeles",2296,1232.28228720921,15302.037694019,1525.75708417782
"Los Angeles",1009,1232.40204324791,7027.97161152758,776.157796848263
"Los Angeles",1460,1232.36007745657,17626.3363996965,1770.9126922948
"Los Angeles",2752,1232.2398561652,26284.0774440617,2588.21124021808
"Los Angeles",2392,1232.27335435784,12610.823786604,1278.39580624299
"Los Angeles",2448,1232.26814352788,12737.2221631135,1265.6597778076
"Los Angeles",2031,1232.30694560102,18390.8217292911,1880.69293091001
"Los Angeles",3485,1232.17165012296,15293.0347731692,1552.14054514921
"Los Angeles",1939,1232.31550625025,11352.8504466677,1176.74908986532
"Los Angeles",1058,1232.39748377169,8729.37120526992,947.09698965269
"Los Angeles",930,1232.40939424019,11955.4992775797,1202.97321344803
"Los Angeles",1557,1232.35105155467,9419.07128808131,1059.32989801624
"Los Angeles",2454,1232.26758522466,13088.2147753081,1388.37966580502
"Los Angeles",2410,1232.27167944821,11244.815446874,1142.42776886203
"Los Angeles",732,1232.42781824614,10798.9682179533,1127.74703875598
"Los Angeles",1406,1232.36510218547,10151.815740523,1024.28903435144
"Los Angeles",1575,1232.34937664503,5444.6401657823,690.090826265425
"Los Angeles",1753,1232.33281364978,8602.02366499868,981.87712453265
"Los Angeles",3152,1232.20263595115,9169.6766586233,1035.68882420967
"Los Angeles",2500,1232.26330490005,16952.1538857217,1723.84841043823
"Los Angeles",1394,1232.36621879189,14801.9873739013,1498.92351183773
"Los Angeles",806,1232.42093250654,4688.72078774301,511.740721460021
"Los Angeles",1579,1232.34900444289,11207.8608770216,1196.09111249313
"Los Angeles",1182,1232.38594550534,8567.01835120189,875.560366957777
"Los Angeles",1740,1232.33402330674,14550.3445183511,1539.74074901192
"Los Angeles",1190,1232.38520110105,9340.77062501628,953.769623107879
"Los Angeles",1325,1232.37263927881,16850.1889950143,1826.61465580369
"Los Angeles",1318,1232.37329063256,12606.5889487088,1352.55772424036
"Los Angeles",793,1232.4221421635,10944.0670985128,1138.85497043071
"Los Angeles",619,1232.43833295661,9167.38209588741,923.135804514239
"Los Angeles",1121,1232.39162158798,9445.64972170803,951.659104917251
"Los Angeles",1439,1232.36203151781,12233.0832082001,1271.61597245126
"Los Angeles",1080,1232.39543665992,8420.76509364534,848.951252582709
"Los Angeles",2381,1232.27437791373,12134.8794970838,1285.21043510644
"Los Angeles",1456,1232.36044965871,7620.8403732727,863.989324290514
"Los Angeles",1486,1232.35765814266,13256.5322969026,1371.36133897613
"Los Angeles",2878,1232.22813179777,26903.2573570757,2765.77200319034
"Los Angeles",1316,1232.37347673363,10361.3965626472,1160.89100133782
"Los Angeles",2307,1232.28126365333,16680.9098230543,1737.4293612874
"Los Angeles",2833,1232.23231907185,11277.8091326413,1205.28279118271
"Los Angeles",1879,1232.32108928236,17719.9099193055,1867.58996776221
"Los Angeles",3819,1232.14057124423,17859.4082819136,1841.21383858264
"Los Angeles",1372,1232.36826590366,15218.6421678404,1514.30487563642
"Los Angeles",3073,1232.20998694343,28750.7303136637,2860.61176108037
"Los Angeles",3939,1232.12940518001,30215.8933096206,2970.88489019071
"Los Angeles",1103,1232.39329649761,14596.6761683021,1550.74971320284
"Los Angeles",1229,1232.38157213019,14621.0701036176,1473.1278213917
"Los Angeles",2155,1232.29540733467,13658.3919876046,1400.59726464146
"Los Angeles",1077,1232.39571581152,8879.86201154699,922.453406113575
"Los Angeles",1717,1232.33616346905,11149.2513711288,1163.17295750458
"Los Angeles",2073,1232.30303747854,22311.7670248147,2226.7735372289
"Los Angeles",3452,1232.17472079062,18536.1089514664,1884.64787200767
"Los Angeles",1123,1232.39143548691,7291.53056298753,742.605957894742
"Los Angeles",841,1232.41767573781,6352.09576013206,681.656182749335
"Los Angeles",957,1232.40688187574,5683.92483942413,573.330870977234
"Los Angeles",1808,1232.32769587035,6187.17957236107,677.333857872833
"Los Angeles",413,1232.45750136684,12347.7646451418,1273.04958694417
"Los Angeles",434,1232.4555473056,11707.8668341171,1180.80538325115
"Los Angeles",1384,1232.36714929724,11299.3817813883,1181.02103031846
"Los Angeles",920,1232.41032474554,6285.75182853816,659.02224349018
"Los Angeles",1133,1232.39050498156,10811.0705669305,1100.37179771938
"Los Angeles",1110,1232.39264514386,10978.9983826986,1134.80764972336
"Los Angeles",1318,1232.37329063256,17417.9780446842,1734.42501184576
"Los Angeles",1241,1232.38045552376,11757.1216059344,1218.2657903883
"Los Angeles",1292,1232.37570994647,11251.6772328311,1149.24588954422
"Los Angeles",1711,1232.33672177226,10610.1557690183,1079.79699935793
"Los Angeles",1169,1232.38715516229,11738.2890989513,1218.77429539696
"Los Angeles",1888,1232.32025182754,30879.4510122089,3002.99532283299
"Los Angeles",1875,1232.3214614845,11436.458033201,1207.12783600392
"Los Angeles",1335,1232.37170877346,15122.7237837096,1539.47696564822
"Los Angeles",2549,1232.25874542383,12034.5937927975,1338.82973173341
"Los Angeles",4651,1232.06315319901,18193.0348055209,1986.26820759027
"Los Angeles",765,1232.42474757848,8242.53799605789,851.250262945809
"Los Angeles",984,1232.40436951129,8118.92958682567,812.91157101931
"Los Angeles",1937,1232.31569235132,17615.5850253467,1746.00106463649
"Los Angeles",2582,1232.25567475617,8822.49387334868,952.449272488869
"Los Angeles",954,1232.40716102734,7993.81332272053,824.790976953048
"Los Angeles",1972,1232.31243558259,15779.933356454,1571.73737053244
"Los Angeles",1239,1232.38064162483,10712.8197803932,1079.46735059682
"Los Angeles",992,1232.40362510701,15231.257402273,1618.89985000565
"Los Angeles",1691,1232.33858278296,5496.88621121554,588.519365424122
"Los Angeles",1032,1232.3999030856,15889.3356795144,1579.10785208871
"Los Angeles",1655,1232.34193260222,13923.9297620007,1460.80620280092
"Los Angeles",1048,1232.39841427704,7173.08319174662,723.289502774514
"Los Angeles",0,1232.49593123785,11837.1674531621,1328.46016974001
"Los Angeles",1193,1232.38492194945,9214.05891625596,979.89092060043
"Los Angeles",2887,1232.22729434296,5843.17392447414,666.115996148092
"Los Angeles",2382,1232.27428486319,7961.72361932201,825.596979513442
"Los Angeles",1400,1232.36566048868,7090.06120755816,720.002424921974
"Los Angeles",1116,1232.39208684065,6382.67151737585,652.144988403919
"Los Angeles",2616,1232.25251103798,8714.57013361061,868.7420376974
"Los Angeles",1133,1232.39050498156,12913.8362624566,1244.68177587874
"Los Angeles",3092,1232.20821898326,8064.34230056799,790.407276817354
"Los Angeles",1580,1232.34891139236,8120.26710294252,799.714015828666
"Los Angeles",1599,1232.34714343219,8999.03277695626,872.228002478317
"Los Angeles",852,1232.41665218192,5339.73252428417,520.268812847637
"Los Angeles",901,1232.4120927057,10086.3835042826,1185.57340433935
"Los Angeles",1700,1232.33774532814,6502.53036007272,616.004857136845
"Los Angeles",1130,1232.39078413316,6022.77413429658,581.6027038084
"Los Angeles",1424,1232.36342727584,10238.943454685,1072.38809979166
"Los Angeles",1861,1232.32276419199,15553.9969489498,1558.24891257381
"Los Angeles",1752,1232.33290670032,22890.9995432089,2263.98316604906
"Los Angeles",689,1232.43181941915,13005.0192227672,1326.10240081801
"Los Angeles",1644,1232.34295615811,14602.6009358758,1496.80898173543
"Los Angeles",1899,1232.31922827166,14156.4030880104,1439.10016208911
"Los Angeles",2248,1232.2867536349,9243.60571905995,923.080461446128
"Los Angeles",2146,1232.29624478948,11067.7483691285,1162.77418274589
"Los Angeles",1169,1232.38715516229,11771.6362693626,1223.49329256434
"Los Angeles",1198,1232.38445669677,4828.48178390568,508.744423588529
"Los Angeles",3489,1232.17127792082,3245.122044072,342.061040137267
"Los Angeles",467,1232.45247663795,9402.55198553002,1162.60004199625
"Los Angeles",1526,1232.35393612125,5092.91156605943,659.331617540263
"Los Angeles",2365,1232.27586672229,9240.98615047477,861.821404273984
"Los Angeles",3677,1232.15378442021,7252.90529689081,786.339160253267
"Los Angeles",2645,1232.24981257246,15824.6932694146,1560.27388476066
"Los Angeles",1495,1232.35682068784,21812.6676164402,2105.15294274353
"Los Angeles",1097,1232.39385480082,17184.5751800091,1700.37015741125
"Los Angeles",596,1232.44047311892,11797.6976359001,1231.29693653616
"Los Angeles",689,1232.43181941915,14502.9670634342,1429.43966528573
"Los Angeles",2534,1232.26014118185,10722.4483515252,1090.21529387156
"Los Angeles",2025,1232.30750390423,12022.6967009981,1227.67627424065
"Los Angeles",3616,1232.15946050286,16567.1373451304,1659.1692380232
"Los Angeles",1059,1232.39739072116,7761.52987165811,789.171789880766
"Los Angeles",1392,1232.36640489296,17222.309995804,1766.21362072795
"Los Angeles",1335,1232.37170877346,9369.04258254215,1227.87741615849
"Los Angeles",2616,1232.25251103798,11696.2292595027,1161.68627069064
"Los Angeles",2923,1232.22394452369,8911.84633449209,906.178165333998
"Los Angeles",1085,1232.39497140724,11780.051124561,1159.49579535313
"Los Angeles",1224,1232.38203738286,6233.24545250462,670.195117785205
"Los Angeles",1143,1232.38957447621,14794.9187533399,1495.19500418
"Los Angeles",3135,1232.20421781025,10712.2178056614,1106.17559532379
