"msa","county","nblock","lag.max","lag","nozero","pop.adj","area.adj","pop","area"
"Philadelphia","24015",57,9,6,310,568485,6873341765.37809,102552,1081157615.03528
"Philadelphia","24015",57,9,7,150,279491,3060354621.95611,102552,1081157615.03528
"Philadelphia","24015",57,9,8,48,88705,801086394.268412,102552,1081157615.03528
"Philadelphia","24015",57,9,9,12,22384,138795126.879259,102552,1081157615.03528
"Philadelphia","10003",368,14,1,2306,3515470,9494873427.03377,556165,1278300214.39627
"Philadelphia","10003",368,14,2,5622,8455405,24122666863.1422,556165,1278300214.39627
"Philadelphia","10003",368,14,3,9896,14604178,40548873044.2001,556165,1278300214.39627
"Philadelphia","10003",368,14,4,14236,21100719,54621110581.4115,556165,1278300214.39627
"Philadelphia","10003",368,14,5,17758,26366492,65246824252.9222,556165,1278300214.39627
"Philadelphia","10003",368,14,6,19896,29350394,70487169500.2183,556165,1278300214.39627
"Philadelphia","10003",368,14,7,19638,29475110,68987576586.3363,556165,1278300214.39627
"Philadelphia","10003",368,14,8,17370,26663125,58253149172.898,556165,1278300214.39627
"Philadelphia","10003",368,14,9,13584,21397551,42565659669.2218,556165,1278300214.39627
"Philadelphia","10003",368,14,10,8880,14073857,23805241488.4228,556165,1278300214.39627
"Philadelphia","10003",368,14,11,4400,6851647,9104019281.03362,556165,1278300214.39627
"Philadelphia","10003",368,14,12,1360,2115746,1810739110.74726,556165,1278300214.39627
"Philadelphia","10003",368,14,13,106,139495,86160023.9173319,556165,1278300214.39627
"Philadelphia","10003",368,14,14,4,3366,2115681.92480915,556165,1278300214.39627
"Philadelphia","42101",1336,29,1,8426,10098534,3485402211.82558,1579075,369217476.925435
"Philadelphia","42101",1336,29,2,21878,26597804,8362614711.8482,1579075,369217476.925435
"Philadelphia","42101",1336,29,3,39162,47420200,14018028146.6606,1579075,369217476.925435
"Philadelphia","42101",1336,29,4,58312,70370568,19398154491.5512,1579075,369217476.925435
"Philadelphia","42101",1336,29,5,78220,93105938,24885112677.2913,1579075,369217476.925435
"Philadelphia","42101",1336,29,6,98750,116848226,29098227304.845,1579075,369217476.925435
"Philadelphia","42101",1336,29,7,114472,134140722,32002781851.939,1579075,369217476.925435
"Philadelphia","42101",1336,29,8,125272,145504159,34424691206.9084,1579075,369217476.925435
"Philadelphia","42101",1336,29,9,132852,153333370,35373151395.0591,1579075,369217476.925435
"Philadelphia","42101",1336,29,10,134962,155255790,34492371129.7113,1579075,369217476.925435
"Philadelphia","42101",1336,29,11,131850,151491821,32585280000.1382,1579075,369217476.925435
"Philadelphia","42101",1336,29,12,124248,143577307,30516027097.3091,1579075,369217476.925435
"Philadelphia","42101",1336,29,13,115972,134600723,28798139062.3074,1579075,369217476.925435
"Philadelphia","42101",1336,29,14,107122,125103028,27061150871.3852,1579075,369217476.925435
"Philadelphia","42101",1336,29,15,98488,116242694,25361302401.5242,1579075,369217476.925435
"Philadelphia","42101",1336,29,16,90016,107422337,23702155371.5981,1579075,369217476.925435
"Philadelphia","42101",1336,29,17,79778,96081529,21232881393.0353,1579075,369217476.925435
"Philadelphia","42101",1336,29,18,66332,80804352,18262637704.6768,1579075,369217476.925435
"Philadelphia","42101",1336,29,19,51560,63352909,14904149929.1539,1579075,369217476.925435
"Philadelphia","42101",1336,29,20,37944,47246630,11530767810.2908,1579075,369217476.925435
"Philadelphia","42101",1336,29,21,26908,34067116,8514845329.4337,1579075,369217476.925435
"Philadelphia","42101",1336,29,22,18048,23505688,6096429042.51952,1579075,369217476.925435
"Philadelphia","42101",1336,29,23,11246,15176009,4084757613.89371,1579075,369217476.925435
"Philadelphia","42101",1336,29,24,6344,8762005,2464141879.28213,1579075,369217476.925435
"Philadelphia","42101",1336,29,25,3228,4624135,1328647555.87307,1579075,369217476.925435
"Philadelphia","42101",1336,29,26,1482,2210531,634557424.378667,1579075,369217476.925435
"Philadelphia","42101",1336,29,27,566,899573,236618132.08858,1579075,369217476.925435
"Philadelphia","42101",1336,29,28,114,205065,47023666.2823425,1579075,369217476.925435
"Philadelphia","42101",1336,29,29,8,16362,3284282.64555313,1579075,369217476.925435
"Philadelphia","34005",279,12,1,1634,2789940,14168397739.1014,445702,2122056421.19013
"Philadelphia","34005",279,12,2,3992,6881751,35242652739.1681,445702,2122056421.19013
"Philadelphia","34005",279,12,3,6708,11535221,58462700228.8443,445702,2122056421.19013
"Philadelphia","34005",279,12,4,9686,16239119,79456040517.4032,445702,2122056421.19013
"Philadelphia","34005",279,12,5,12066,19631548,90632613906.1185,445702,2122056421.19013
"Philadelphia","34005",279,12,6,12384,19838110,91276828553.4666,445702,2122056421.19013
"Philadelphia","34005",279,12,7,11248,17649110,79252727898.153,445702,2122056421.19013
"Philadelphia","34005",279,12,8,9120,13869627,63115564582.3891,445702,2122056421.19013
"Philadelphia","34005",279,12,9,6326,9225522,45333774420.726,445702,2122056421.19013
"Philadelphia","34005",279,12,10,3200,4548406,25881526320.9435,445702,2122056421.19013
"Philadelphia","34005",279,12,11,1022,1459408,6806990011.5034,445702,2122056421.19013
"Philadelphia","34005",279,12,12,176,237394,301868173.038267,445702,2122056421.19013
"Philadelphia","42029",265,14,1,1524,3132879,12578173210.8474,519560,1964339838.11987
"Philadelphia","42029",265,14,2,3458,7068865,28760321972.2622,519560,1964339838.11987
"Philadelphia","42029",265,14,3,5380,10959946,44979330553.0806,519560,1964339838.11987
"Philadelphia","42029",265,14,4,7502,15144813,58103217573.8661,519560,1964339838.11987
"Philadelphia","42029",265,14,5,9072,18185897,66935900409.2763,519560,1964339838.11987
"Philadelphia","42029",265,14,6,9896,19320772,67995160887.9569,519560,1964339838.11987
"Philadelphia","42029",265,14,7,9434,18250330,64483795141.4137,519560,1964339838.11987
"Philadelphia","42029",265,14,8,8172,15664547,57607866731.0264,519560,1964339838.11987
"Philadelphia","42029",265,14,9,6412,12230231,48064395615.7308,519560,1964339838.11987
"Philadelphia","42029",265,14,10,4518,8523451,34553006634.9604,519560,1964339838.11987
"Philadelphia","42029",265,14,11,2674,5092446,19903421329.0228,519560,1964339838.11987
"Philadelphia","42029",265,14,12,1358,2570803,10173685932.3666,519560,1964339838.11987
"Philadelphia","42029",265,14,13,460,853154,3788256872.85894,519560,1964339838.11987
"Philadelphia","42029",265,14,14,100,165706,659184398.975367,519560,1964339838.11987
"Philadelphia","34015",191,14,1,1120,1787728,5822752145.54265,291165,871354345.107413
"Philadelphia","34015",191,14,2,2550,4053246,12809556586.5692,291165,871354345.107413
"Philadelphia","34015",191,14,3,3986,6277957,18136529430.8071,291165,871354345.107413
"Philadelphia","34015",191,14,4,5026,7716873,22729491058.1162,291165,871354345.107413
"Philadelphia","34015",191,14,5,5492,8453235,24331509167.1637,291165,871354345.107413
"Philadelphia","34015",191,14,6,4920,7633398,22906630773.8959,291165,871354345.107413
"Philadelphia","34015",191,14,7,4208,6674928,19689174003.2117,291165,871354345.107413
"Philadelphia","34015",191,14,8,3276,4919283,14521599346.5346,291165,871354345.107413
"Philadelphia","34015",191,14,9,2262,3227279,10159552252.7616,291165,871354345.107413
"Philadelphia","34015",191,14,10,1726,2320716,7106408456.48197,291165,871354345.107413
"Philadelphia","34015",191,14,11,1000,1304769,4205545156.43534,291165,871354345.107413
"Philadelphia","34015",191,14,12,538,713361,2332733000.84126,291165,871354345.107413
"Philadelphia","34015",191,14,13,178,225578,735289968.138628,291165,871354345.107413
"Philadelphia","34015",191,14,14,8,12999,70554223.908554,291165,871354345.107413
"Philadelphia","42091",560,26,1,3304,5115313,8815386080.59214,823823,1260441329.74703
"Philadelphia","42091",560,26,2,7558,11839031,20913072636.519,823823,1260441329.74703
"Philadelphia","42091",560,26,3,12506,19533247,33989701280.5678,823823,1260441329.74703
"Philadelphia","42091",560,26,4,17576,27489151,46007872513.5581,823823,1260441329.74703
"Philadelphia","42091",560,26,5,21980,33997890,55589912186.3644,823823,1260441329.74703
"Philadelphia","42091",560,26,6,25496,38965312,61383868674.8993,823823,1260441329.74703
"Philadelphia","42091",560,26,7,26900,40606480,61572775256.7125,823823,1260441329.74703
"Philadelphia","42091",560,26,8,27620,41178277,60623704910.7063,823823,1260441329.74703
"Philadelphia","42091",560,26,9,27476,40333905,58279058909.5368,823823,1260441329.74703
"Philadelphia","42091",560,26,10,26466,38224377,53211542412.2634,823823,1260441329.74703
"Philadelphia","42091",560,26,11,24014,34428131,47409813428.848,823823,1260441329.74703
"Philadelphia","42091",560,26,12,19864,28721717,41267517611.796,823823,1260441329.74703
"Philadelphia","42091",560,26,13,16496,23607712,36074554394.1779,823823,1260441329.74703
"Philadelphia","42091",560,26,14,13892,19806918,31808221674.2539,823823,1260441329.74703
"Philadelphia","42091",560,26,15,11406,16038146,26491396922.1176,823823,1260441329.74703
"Philadelphia","42091",560,26,16,9056,12601550,20660425634.5511,823823,1260441329.74703
"Philadelphia","42091",560,26,17,6846,9387433,14579851226.8264,823823,1260441329.74703
"Philadelphia","42091",560,26,18,5246,6972005,10233462390.3608,823823,1260441329.74703
"Philadelphia","42091",560,26,19,3736,4798835,6819318332.18966,823823,1260441329.74703
"Philadelphia","42091",560,26,20,2358,2947743,4238417996.58627,823823,1260441329.74703
"Philadelphia","42091",560,26,21,1346,1694094,2408841847.02762,823823,1260441329.74703
"Philadelphia","42091",560,26,22,822,1024774,1230000704.07797,823823,1260441329.74703
"Philadelphia","42091",560,26,23,538,637935,544482009.451268,823823,1260441329.74703
"Philadelphia","42091",560,26,24,334,366496,291939284.129153,823823,1260441329.74703
"Philadelphia","42091",560,26,25,156,158537,114026269.825516,823823,1260441329.74703
"Philadelphia","42091",560,26,26,48,42048,27538740.651401,823823,1260441329.74703
"Philadelphia","42045",437,18,1,2670,3517572,3086167042.52239,564554,493147637.690259
"Philadelphia","42045",437,18,2,6162,8002099,6932983329.44537,564554,493147637.690259
"Philadelphia","42045",437,18,3,10204,13117063,11035306082.929,564554,493147637.690259
"Philadelphia","42045",437,18,4,13912,17751097,14874189465.9343,564554,493147637.690259
"Philadelphia","42045",437,18,5,16548,20988446,17921901782.2348,564554,493147637.690259
"Philadelphia","42045",437,18,6,18124,23044071,20157293144.9118,564554,493147637.690259
"Philadelphia","42045",437,18,7,18746,23918827,21340079828.9635,564554,493147637.690259
"Philadelphia","42045",437,18,8,18936,24306048,21337338866.5725,564554,493147637.690259
"Philadelphia","42045",437,18,9,18618,24043924,20743523833.8925,564554,493147637.690259
"Philadelphia","42045",437,18,10,17512,22757995,19686690897.4343,564554,493147637.690259
"Philadelphia","42045",437,18,11,15676,20386994,17781839993.7048,564554,493147637.690259
"Philadelphia","42045",437,18,12,12874,16729238,14619895193.1271,564554,493147637.690259
"Philadelphia","42045",437,18,13,9598,12597764,11154208530.8728,564554,493147637.690259
"Philadelphia","42045",437,18,14,6190,8247161,7503371150.80495,564554,493147637.690259
"Philadelphia","42045",437,18,15,3280,4578462,4343012819.24226,564554,493147637.690259
"Philadelphia","42045",437,18,16,1234,1799096,1995630139.65448,564554,493147637.690259
"Philadelphia","42045",437,18,17,240,348170,468445219.854037,564554,493147637.690259
"Philadelphia","42045",437,18,18,8,11517,30492710.8520324,564554,493147637.690259
"Philadelphia","42017",381,22,1,2222,3774894,10184451723.3101,626806,1608780636.84571
"Philadelphia","42017",381,22,2,5224,8910465,23074232852.9104,626806,1608780636.84571
"Philadelphia","42017",381,22,3,8562,14473004,36753783717.3072,626806,1608780636.84571
"Philadelphia","42017",381,22,4,11526,19142874,46200194127.7523,626806,1608780636.84571
"Philadelphia","42017",381,22,5,13500,22120497,51448437467.4423,626806,1608780636.84571
"Philadelphia","42017",381,22,6,14034,22948053,51286846451.7828,626806,1608780636.84571
"Philadelphia","42017",381,22,7,13414,22010477,49703938451.0881,626806,1608780636.84571
"Philadelphia","42017",381,22,8,11858,19734246,46353473827.6577,626806,1608780636.84571
"Philadelphia","42017",381,22,9,10350,17458949,43447018135.7423,626806,1608780636.84571
"Philadelphia","42017",381,22,10,9256,15711965,41505507461.2473,626806,1608780636.84571
"Philadelphia","42017",381,22,11,8406,14224134,38417906671.9658,626806,1608780636.84571
"Philadelphia","42017",381,22,12,7860,13011429,35721489794.9165,626806,1608780636.84571
"Philadelphia","42017",381,22,13,6942,11264466,33259172703.4816,626806,1608780636.84571
"Philadelphia","42017",381,22,14,5894,9389260,28916063164.1738,626806,1608780636.84571
"Philadelphia","42017",381,22,15,4942,7716614,24269347504.203,626806,1608780636.84571
"Philadelphia","42017",381,22,16,3910,6014853,19258715350.9989,626806,1608780636.84571
"Philadelphia","42017",381,22,17,2860,4319869,13940885745.3334,626806,1608780636.84571
"Philadelphia","42017",381,22,18,1964,2962767,8942595283.57055,626806,1608780636.84571
"Philadelphia","42017",381,22,19,1212,1775402,4911949343.02119,626806,1608780636.84571
"Philadelphia","42017",381,22,20,620,891560,2629665069.6037,626806,1608780636.84571
"Philadelphia","42017",381,22,21,184,273518,955039947.04272,626806,1608780636.84571
"Philadelphia","42017",381,22,22,40,56984,155927206.818804,626806,1608780636.84571
"Philadelphia","34033",50,9,1,250,317145,5041161830.32813,62990,963976249.1608
"Philadelphia","34033",50,9,2,420,544593,9505396146.63187,62990,963976249.1608
"Philadelphia","34033",50,9,3,518,667689,10820243361.8333,62990,963976249.1608
"Philadelphia","34033",50,9,4,530,654177,10403959276.6692,62990,963976249.1608
"Philadelphia","34033",50,9,5,404,487494,6759390832.48812,62990,963976249.1608
"Philadelphia","34033",50,9,6,220,282274,3221375114.54458,62990,963976249.1608
"Philadelphia","34033",50,9,7,86,107860,1203235357.68484,62990,963976249.1608
"Philadelphia","34033",50,9,8,20,23191,253827272.526442,62990,963976249.1608
"Philadelphia","34033",50,9,9,2,2087,26247016.1727402,62990,963976249.1608
"San Francisco","06075",581,14,1,3750,5773794,4127063247.4387,874961,600264427.473631
"San Francisco","06075",581,14,2,9780,14886804,16632106572.0528,874961,600264427.473631
"San Francisco","06075",581,14,3,18354,28085483,27228888300.5668,874961,600264427.473631
"San Francisco","06075",581,14,4,28492,43576316,34793254152.6653,874961,600264427.473631
"San Francisco","06075",581,14,5,39420,59928041,35623717612.7859,874961,600264427.473631
"San Francisco","06075",581,14,6,48552,73173650,31346694575.9981,874961,600264427.473631
"San Francisco","06075",581,14,7,53952,81105208,25477758780.4797,874961,600264427.473631
"San Francisco","06075",581,14,8,52316,78539320,15482155860.5709,874961,600264427.473631
"San Francisco","06075",581,14,9,41618,61752095,7561982715.59054,874961,600264427.473631
"San Francisco","06075",581,14,10,24766,36681433,3718699996.57534,874961,600264427.473631
"San Francisco","06075",581,14,11,11004,16848999,1552855751.24378,874961,600264427.473631
"San Francisco","06075",581,14,12,3382,5491552,472626672.332953,874961,600264427.473631
"San Francisco","06075",581,14,13,430,750654,65995535.590301,874961,600264427.473631
"San Francisco","06075",581,14,14,4,9070,757148.873275955,874961,600264427.473631
"San Francisco","06041",175,8,1,1060,1573094,22865110388.7882,259943,2143691783.85744
"San Francisco","06041",175,8,2,2800,3977836,78508072307.6434,259943,2143691783.85744
"San Francisco","06041",175,8,3,5594,8098452,119440703704.84,259943,2143691783.85744
"San Francisco","06041",175,8,4,8228,12330638,101915431499.675,259943,2143691783.85744
"San Francisco","06041",175,8,5,7416,11256392,40856145358.6067,259943,2143691783.85744
"San Francisco","06041",175,8,6,4214,6383136,8369995165.44761,259943,2143691783.85744
"San Francisco","06041",175,8,7,1108,1569437,1028050675.70571,259943,2143691783.85744
"San Francisco","06041",175,8,8,30,41097,18861290.4881562,259943,2143691783.85744
"San Francisco","06013",637,21,1,3956,7393518,18054937273.8325,1142251,2080536567.91562
"San Francisco","06013",637,21,2,9788,18434470,54359276447.8718,1142251,2080536567.91562
"San Francisco","06013",637,21,3,17890,33682730,93129235270.6783,1142251,2080536567.91562
"San Francisco","06013",637,21,4,27480,51334916,121974313378.709,1142251,2080536567.91562
"San Francisco","06013",637,21,5,36694,67299202,139108594221.209,1142251,2080536567.91562
"San Francisco","06013",637,21,6,42676,76697823,137312818125.033,1142251,2080536567.91562
"San Francisco","06013",637,21,7,44356,78818535,127979756520.979,1142251,2080536567.91562
"San Francisco","06013",637,21,8,41930,74150711,117079670106.551,1142251,2080536567.91562
"San Francisco","06013",637,21,9,37772,66041470,106069965914.294,1142251,2080536567.91562
"San Francisco","06013",637,21,10,31798,55236130,90160235803.7823,1142251,2080536567.91562
"San Francisco","06013",637,21,11,26490,45582298,75722477728.609,1142251,2080536567.91562
"San Francisco","06013",637,21,12,22306,38589737,65971178073.218,1142251,2080536567.91562
"San Francisco","06013",637,21,13,19578,34764521,59070749943.4423,1142251,2080536567.91562
"San Francisco","06013",637,21,14,16458,30217880,47261170137.7612,1142251,2080536567.91562
"San Francisco","06013",637,21,15,12426,23321272,30744679054.9792,1142251,2080536567.91562
"San Francisco","06013",637,21,16,7762,14602961,18228502993.4056,1142251,2080536567.91562
"San Francisco","06013",637,21,17,3854,7060129,11616387354.4025,1142251,2080536567.91562
"San Francisco","06013",637,21,18,1426,2490853,6367758350.97928,1142251,2080536567.91562
"San Francisco","06013",637,21,19,400,631369,2510582101.31532,1142251,2080536567.91562
"San Francisco","06013",637,21,20,84,112335,469044801.167133,1142251,2080536567.91562
"San Francisco","06013",637,21,21,8,8776,29923592.1136335,1142251,2080536567.91562
"San Francisco","06001",1047,15,1,6696,11064667,21832536368.2384,1656754,2126114498.31908
"San Francisco","06001",1047,15,2,17470,29065391,80861685980.8833,1656754,2126114498.31908
"San Francisco","06001",1047,15,3,35136,58754133,161853767120.867,1656754,2126114498.31908
"San Francisco","06001",1047,15,4,61368,101562643,234494322105.987,1656754,2126114498.31908
"San Francisco","06001",1047,15,5,93690,152702767,297843203905.315,1656754,2126114498.31908
"San Francisco","06001",1047,15,6,125276,202170318,328528692127.065,1656754,2126114498.31908
"San Francisco","06001",1047,15,7,150190,240838423,328553483019.67,1656754,2126114498.31908
"San Francisco","06001",1047,15,8,167104,264053728,302086607189.059,1656754,2126114498.31908
"San Francisco","06001",1047,15,9,166928,258273080,230549704882.71,1656754,2126114498.31908
"San Francisco","06001",1047,15,10,141294,215493630,145948518014.586,1656754,2126114498.31908
"San Francisco","06001",1047,15,11,87384,133207614,63798559116.7067,1656754,2126114498.31908
"San Francisco","06001",1047,15,12,33910,52333715,21917703565.7493,1656754,2126114498.31908
"San Francisco","06001",1047,15,13,7806,12083484,5133543171.27871,1656754,2126114498.31908
"San Francisco","06001",1047,15,14,884,1316549,501405147.923448,1656754,2126114498.31908
"San Francisco","06001",1047,15,15,26,44542,12033525.719358,1656754,2126114498.31908
"San Francisco","06081",463,11,1,2844,4949857,26694270931.9159,767423,1918164619.25805
"San Francisco","06081",463,11,2,7592,12988800,109934825998.733,767423,1918164619.25805
"San Francisco","06081",463,11,3,17152,29354474,196981557265.099,767423,1918164619.25805
"San Francisco","06081",463,11,4,32862,56582682,224715500251.611,767423,1918164619.25805
"San Francisco","06081",463,11,5,47408,79715903,187344075859.664,767423,1918164619.25805
"San Francisco","06081",463,11,6,47768,78828222,93569235706.3533,767423,1918164619.25805
"San Francisco","06081",463,11,7,34372,54997499,33760617560.6092,767423,1918164619.25805
"San Francisco","06081",463,11,8,17196,26829152,10207918798.47,767423,1918164619.25805
"San Francisco","06081",463,11,9,5708,8835784,2595033698.46047,767423,1918164619.25805
"San Francisco","06081",463,11,10,958,1411964,373912957.725572,767423,1918164619.25805
"San Francisco","06081",463,11,11,46,55089,15105068.5784769,767423,1918164619.25805
"Seattle","53061",501,16,1,3076,5022905,38666171261.7366,798808,5670289436.9183
"Seattle","53061",501,16,2,7896,12859441,101905020885.586,798808,5670289436.9183
"Seattle","53061",501,16,3,15664,25258097,160562753318.058,798808,5670289436.9183
"Seattle","53061",501,16,4,25290,40213240,228541864036.495,798808,5670289436.9183
"Seattle","53061",501,16,5,33806,53850503,320236830990.183,798808,5670289436.9183
"Seattle","53061",501,16,6,39032,62556823,427770465344.877,798808,5670289436.9183
"Seattle","53061",501,16,7,38496,61891207,438045582422.861,798808,5670289436.9183
"Seattle","53061",501,16,8,32658,52409834,354414975326.021,798808,5670289436.9183
"Seattle","53061",501,16,9,23636,37614059,281531950686.961,798808,5670289436.9183
"Seattle","53061",501,16,10,15076,23652143,203837983163.471,798808,5670289436.9183
"Seattle","53061",501,16,11,8680,13427109,133131827041.246,798808,5670289436.9183
"Seattle","53061",501,16,12,4404,6636547,82836775950.7122,798808,5670289436.9183
"Seattle","53061",501,16,13,1968,2879636,45273798184.6724,798808,5670289436.9183
"Seattle","53061",501,16,14,652,912157,15902751673.1095,798808,5670289436.9183
"Seattle","53061",501,16,15,152,201595,2425798458.29366,798808,5670289436.9183
"Seattle","53061",501,16,16,14,18704,60169714.867623,798808,5670289436.9183
"Seattle","53033",1422,22,1,8916,13884961,48359300885.9552,2195502,5959539061.96849
"Seattle","53033",1422,22,2,23466,36250731,136166903925.699,2195502,5959539061.96849
"Seattle","53033",1422,22,3,47492,72126258,225054361836.532,2195502,5959539061.96849
"Seattle","53033",1422,22,4,78610,118795767,292962747580.45,2195502,5959539061.96849
"Seattle","53033",1422,22,5,110134,167479593,372069863104.323,2195502,5959539061.96849
"Seattle","53033",1422,22,6,136812,209706499,446523133846.827,2195502,5959539061.96849
"Seattle","53033",1422,22,7,157246,242342804,498522102123.297,2195502,5959539061.96849
"Seattle","53033",1422,22,8,171276,263649698,573380528226.751,2195502,5959539061.96849
"Seattle","53033",1422,22,9,179826,276331329,618647828598.216,2195502,5959539061.96849
"Seattle","53033",1422,22,10,180156,277773483,599262978043.44,2195502,5959539061.96849
"Seattle","53033",1422,22,11,172452,267496788,597880761510.346,2195502,5959539061.96849
"Seattle","53033",1422,22,12,160040,248876854,567664677656.901,2195502,5959539061.96849
"Seattle","53033",1422,22,13,145366,225941621,595335029148.42,2195502,5959539061.96849
"Seattle","53033",1422,22,14,128192,199479583,624029709812.143,2195502,5959539061.96849
"Seattle","53033",1422,22,15,107386,167370603,637677946324.027,2195502,5959539061.96849
"Seattle","53033",1422,22,16,84494,132103926,603365906049.228,2195502,5959539061.96849
"Seattle","53033",1422,22,17,63250,98369009,516669536806.774,2195502,5959539061.96849
"Seattle","53033",1422,22,18,40936,63290731,317639088837.435,2195502,5959539061.96849
"Seattle","53033",1422,22,19,18540,28823169,148024189943.94,2195502,5959539061.96849
"Seattle","53033",1422,22,20,5210,8332486,45193908813.3096,2195502,5959539061.96849
"Seattle","53033",1422,22,21,848,1358662,4054668755.89589,2195502,5959539061.96849
"Seattle","53033",1422,22,22,14,23787,19835227.3117858,2195502,5959539061.96849
"Seattle","53053",560,16,1,3512,5713949,32093136832.893,877013,4663464895.28409
"Seattle","53053",560,16,2,8674,13971990,74594490470.9741,877013,4663464895.28409
"Seattle","53053",560,16,3,15294,24509826,132999331377.917,877013,4663464895.28409
"Seattle","53053",560,16,4,22770,36167628,194345331128.123,877013,4663464895.28409
"Seattle","53053",560,16,5,29864,46927347,258957192030.434,877013,4663464895.28409
"Seattle","53053",560,16,6,35180,54855577,281699721367.808,877013,4663464895.28409
"Seattle","53053",560,16,7,37876,59116734,302419076722.793,877013,4663464895.28409
"Seattle","53053",560,16,8,38182,59818666,298547471338.008,877013,4663464895.28409
"Seattle","53053",560,16,9,36708,57296143,279012288548.473,877013,4663464895.28409
"Seattle","53053",560,16,10,32876,51569734,242884877801.501,877013,4663464895.28409
"Seattle","53053",560,16,11,25754,40383974,214987744490.973,877013,4663464895.28409
"Seattle","53053",560,16,12,16134,25004153,172196617219.7,877013,4663464895.28409
"Seattle","53053",560,16,13,7550,11255393,89950014234.2523,877013,4663464895.28409
"Seattle","53053",560,16,14,2220,3120715,27865616309.5369,877013,4663464895.28409
"Seattle","53053",560,16,15,422,511239,4297489748.63618,877013,4663464895.28409
"Seattle","53053",560,16,16,24,27199,26476841.7864559,877013,4663464895.28409
"Washington, D.C.","51179",62,7,1,354,937475,4952992322.70622,146773,724506521.051522
"Washington, D.C.","51179",62,7,2,788,1955512,9891414840.59907,146773,724506521.051522
"Washington, D.C.","51179",62,7,3,1022,2489275,13234178610.7885,146773,724506521.051522
"Washington, D.C.","51179",62,7,4,902,2075891,10508546908.7385,146773,724506521.051522
"Washington, D.C.","51179",62,7,5,596,1294801,4966388440.53751,146773,724506521.051522
"Washington, D.C.","51179",62,7,6,108,186869,626803282.77811,146773,724506521.051522
"Washington, D.C.","51179",62,7,7,12,13330,14573377.9949607,146773,724506521.051522
"Washington, D.C.","51510",106,11,1,582,896325,240441538.878148,157613,40073295.5175008
"Washington, D.C.","51510",106,11,2,1202,1787909,503958820.159167,157613,40073295.5175008
"Washington, D.C.","51510",106,11,3,1636,2442330,682680011.897228,157613,40073295.5175008
"Washington, D.C.","51510",106,11,4,1784,2615766,720664967.414406,157613,40073295.5175008
"Washington, D.C.","51510",106,11,5,1592,2300570,644044072.863861,157613,40073295.5175008
"Washington, D.C.","51510",106,11,6,1368,2000588,508525860.398825,157613,40073295.5175008
"Washington, D.C.","51510",106,11,7,1270,1924638,408588057.719752,157613,40073295.5175008
"Washington, D.C.","51510",106,11,8,1048,1571718,305124341.652506,157613,40073295.5175008
"Washington, D.C.","51510",106,11,9,504,781963,148353417.119396,157613,40073295.5175008
"Washington, D.C.","51510",106,11,10,136,215704,42231279.2755857,157613,40073295.5175008
"Washington, D.C.","51510",106,11,11,8,11854,3083661.95870319,157613,40073295.5175008
"Washington, D.C.","51157",5,2,1,14,21085,1956054394.25057,7378,691424452.593128
"Washington, D.C.","51157",5,2,2,6,8427,809643416.12194,7378,691424452.593128
"Washington, D.C.","11001",450,18,1,2802,4494251,1486794540.94683,692683,176855588.017993
"Washington, D.C.","11001",450,18,2,6962,11321531,3764553585.87875,692683,176855588.017993
"Washington, D.C.","11001",450,18,3,12336,20049648,6019245906.98609,692683,176855588.017993
"Washington, D.C.","11001",450,18,4,18016,28767253,8037173754.71216,692683,176855588.017993
"Washington, D.C.","11001",450,18,5,22698,35951596,9354969020.21527,692683,176855588.017993
"Washington, D.C.","11001",450,18,6,25584,40097512,9766854370.66166,692683,176855588.017993
"Washington, D.C.","11001",450,18,7,25940,40059327,9634818699.00671,692683,176855588.017993
"Washington, D.C.","11001",450,18,8,23958,36471920,8713503732.71018,692683,176855588.017993
"Washington, D.C.","11001",450,18,9,20532,30774844,7334898439.45067,692683,176855588.017993
"Washington, D.C.","11001",450,18,10,15830,23446840,5612512220.67488,692683,176855588.017993
"Washington, D.C.","11001",450,18,11,11058,16213888,3911550796.0963,692683,176855588.017993
"Washington, D.C.","11001",450,18,12,7478,10834397,2627863995.34083,692683,176855588.017993
"Washington, D.C.","11001",450,18,13,4656,6707605,1632104271.92014,692683,176855588.017993
"Washington, D.C.","11001",450,18,14,2530,3584904,915953901.941508,692683,176855588.017993
"Washington, D.C.","11001",450,18,15,1162,1594892,425069006.995229,692683,176855588.017993
"Washington, D.C.","11001",450,18,16,406,522070,139627286.657315,692683,176855588.017993
"Washington, D.C.","11001",450,18,17,94,113213,28333972.4495325,692683,176855588.017993
"Washington, D.C.","11001",450,18,18,8,8976,2331517.4347084,692683,176855588.017993
"Washington, D.C.","51610",8,4,1,26,44321,16457110.7743145,14128,5307048.77405519
"Washington, D.C.","51610",8,4,2,20,37321,13790570.8200992,14128,5307048.77405519
"Washington, D.C.","51610",8,4,3,8,13749,5464504.16832897,14128,5307048.77405519
"Washington, D.C.","51610",8,4,4,2,3505,1437155.65564359,14128,5307048.77405519
"Washington, D.C.","51113",7,3,1,24,46144,2575479427.56193,13170,833072233.778717
"Washington, D.C.","51113",7,3,2,16,29002,2041395025.07432,13170,833072233.778717
"Washington, D.C.","51113",7,3,3,2,3874,381558950.03605,13170,833072233.778717
"Washington, D.C.","24009",45,7,1,228,469196,6243589271.95481,91511,893094011.572536
