"day","county","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2020-04-05",17111,-1,0.585498431759105,0.575282665922597,-1,0.488160136388262,0.499712926270985,-1,0.341900552926956,0.349130168143033,"COVID-19","Chicago"
"2020-02-10",48397,-1,0.42494038183868,0.396325368220121,-1,0.537708565072302,0.514571746384872,-1,0.393103448275862,0.379310344827586,"COVID-19","Dallas"
"2020-02-11",48397,-1,0.399463343927641,0.377435822260983,-1,0.562465238768084,0.514406500012583,-1,0.432681529290888,0.391254574358782,"COVID-19","Dallas"
"2020-02-12",48397,-1,0.392117267696633,0.373398879898822,-1,0.53087106791956,0.508844145989956,-1,0.409666554328607,0.372842594388957,"COVID-19","Dallas"
"2020-02-13",48397,-1,0.423803258379185,0.395906331950488,-1,0.573589946813339,0.52909111463232,-1,0.437284524283344,0.391254574358782,"COVID-19","Dallas"
"2020-02-14",48397,-1,0.42413060944592,0.402072350691563,-1,0.566470133664376,0.515073982495298,-1,0.432681529290888,0.382048584373869,"COVID-19","Dallas"
"2020-02-15",48397,-1,0.410563111987304,0.391651971316478,-1,0.56942591529907,0.500890088057134,-1,0.421660105493494,0.361752112363271,"COVID-19","Dallas"
"2020-02-16",48397,-1,0.398027557185764,0.375847530826118,-1,0.566692627825281,0.486817224060351,-1,0.423475539305976,0.349827619426675,"COVID-19","Dallas"
"2020-03-30",48397,-1,0.458341148217508,0.44113290694344,-1,0.612903225806452,0.573748609566185,-1,0.448275862068966,0.429885057471264,"COVID-19","Dallas"
"2020-03-31",48397,-1,0.448498480923736,0.433810865628388,-1,0.583824678214973,0.548225612470158,-1,0.455696504253169,0.418872544313519,"COVID-19","Dallas"
"2020-04-01",48397,-1,0.440236660176733,0.425877864478232,-1,0.598286798673805,0.561352767963558,-1,0.446490514268257,0.423475539305976,"COVID-19","Dallas"
"2020-04-02",48397,-1,0.434841042509572,0.421765848422746,-1,0.570920016882478,0.526866173023269,-1,0.423475539305976,0.395857569351238,"COVID-19","Dallas"
"2020-04-03",48397,-1,0.472711011884281,0.461116257990743,-1,0.608879526524998,0.575275429849093,-1,0.452136501425918,0.419841037038352,"COVID-19","Dallas"
"2020-04-04",48397,-1,0.438070266134603,0.42373621704403,-1,0.561415234192869,0.528704953009218,-1,0.412443491165768,0.384793648182588,"COVID-19","Dallas"
"2020-04-05",48397,-1,0.423403025368591,0.409537746943115,-1,0.597773199149176,0.54766180950366,-1,0.44677003220049,0.414361843336206,"COVID-19","Dallas"
"2020-02-10",48367,-1,0.455987917642961,0.443393299122542,-1,0.518255286723243,0.491882532487622,-1,0.339177651666339,0.325691462733284,"COVID-19","Dallas"
"2020-02-11",48367,-1,0.478209478004543,0.460942602897709,-1,0.525083433181216,0.496473349182816,-1,0.349410277592892,0.333221384422565,"COVID-19","Dallas"
"2020-02-12",48367,-1,0.473528455208642,0.462358685210342,-1,0.512861214663266,0.487716007388344,-1,0.344339700820372,0.336253445615197,"COVID-19","Dallas"
"2020-02-13",48367,-1,0.487109498649319,0.475158312455109,-1,0.539593780790551,0.519535337110699,-1,0.357816792828997,0.345687410021235,"COVID-19","Dallas"
"2020-02-14",48367,-1,0.425373812641507,0.412145991686413,-1,0.490096333642519,0.460367286313203,-1,0.348853616243724,0.316464885915487,"COVID-19","Dallas"
"2020-02-15",48367,-1,0.39862493394864,0.396401814063178,-1,0.484108373632975,0.464518922341321,-1,0.333558027213472,0.322776353606572,"COVID-19","Dallas"
"2020-02-16",48367,-1,0.418016296586461,0.410567428149816,-1,0.501515262146871,0.463056498788223,-1,0.333783176093117,0.298719084867174,"COVID-19","Dallas"
"2020-03-30",48367,-1,0.38134239520943,0.373334447646578,-1,0.480183288153789,0.446196312615366,-1,0.32534684110085,0.294297142572553,"COVID-19","Dallas"
