"day","county","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp","event","msa"
"2020-02-10",13171,-1,-0.164107077364011,-0.280670044483858,-1,-0.188811188811189,-0.167832167832168,-1,-0.121212121212121,-0.0909090909090909,"COVID-19","Atlanta"
"2020-02-11",13171,-1,-0.183802411749551,-0.2947124313296,-1,-0.174825174825175,-0.181818181818182,-1,-0.0909090909090909,-0.121212121212121,"COVID-19","Atlanta"
"2020-02-12",13171,-1,-0.185073287055098,-0.298063729878557,-1,-0.202797202797203,-0.300699300699301,-1,-0.121212121212121,-0.212121212121212,"COVID-19","Atlanta"
"2020-02-13",13171,-1,-0.198752732881013,-0.307189264756594,-1,-0.202797202797203,-0.27972027972028,-1,-0.151515151515152,-0.181818181818182,"COVID-19","Atlanta"
"2020-02-14",13171,-1,-0.217200021590836,-0.315550760824768,-1,-0.202797202797203,-0.188811188811189,-1,-0.151515151515152,-0.121212121212121,"COVID-19","Atlanta"
"2020-02-15",13171,-1,-0.17270609095226,-0.274205535961715,-1,-0.146853146853147,-0.181818181818182,-1,-0.121212121212121,-0.151515151515152,"COVID-19","Atlanta"
"2020-02-16",13171,-1,-0.154029440488931,-0.264389413413872,-1,-0.174825174825175,-0.251748251748252,-1,-0.121212121212121,-0.181818181818182,"COVID-19","Atlanta"
"2020-03-30",13171,-1,-0.0825712706535962,-0.182412974826159,-1,0.055944055944056,0.013986013986014,-1,0.0606060606060606,0.0303030303030303,"COVID-19","Atlanta"
"2020-03-31",13171,-1,-0.0675717753190093,-0.174102239929549,-1,0.020979020979021,0,-1,0.0606060606060606,0,"COVID-19","Atlanta"
"2020-04-01",13171,-1,-0.0467407062574637,-0.15337551694877,-1,-0.0175131617084587,-0.0490368527836842,-1,0.0458028612414345,-0.0152676204138115,"COVID-19","Atlanta"
