"x","y","cell.index","cell.id","grid_size_km"
69,11,1069,"69_11",1
70,11,1070,"70_11",1
71,11,1071,"71_11",1
72,11,1072,"72_11",1
73,11,1073,"73_11",1
74,11,1074,"74_11",1
75,11,1075,"75_11",1
76,11,1076,"76_11",1
77,11,1077,"77_11",1
78,11,1078,"78_11",1
79,11,1079,"79_11",1
80,11,1080,"80_11",1
81,11,1081,"81_11",1
82,11,1082,"82_11",1
83,11,1083,"83_11",1
84,11,1084,"84_11",1
85,11,1085,"85_11",1
86,11,1086,"86_11",1
87,11,1087,"87_11",1
88,11,1088,"88_11",1
89,11,1089,"89_11",1
90,11,1090,"90_11",1
91,11,1091,"91_11",1
92,11,1092,"92_11",1
93,11,1093,"93_11",1
94,11,1094,"94_11",1
95,11,1095,"95_11",1
96,11,1096,"96_11",1
97,11,1097,"97_11",1
98,11,1098,"98_11",1
99,11,1099,"99_11",1
100,11,1100,"100_11",1
1,12,1101,"1_12",1
2,12,1102,"2_12",1
3,12,1103,"3_12",1
4,12,1104,"4_12",1
5,12,1105,"5_12",1
6,12,1106,"6_12",1
7,12,1107,"7_12",1
8,12,1108,"8_12",1
9,12,1109,"9_12",1
10,12,1110,"10_12",1
11,12,1111,"11_12",1
12,12,1112,"12_12",1
13,12,1113,"13_12",1
14,12,1114,"14_12",1
15,12,1115,"15_12",1
16,12,1116,"16_12",1
17,12,1117,"17_12",1
18,12,1118,"18_12",1
19,12,1119,"19_12",1
20,12,1120,"20_12",1
21,12,1121,"21_12",1
22,12,1122,"22_12",1
23,12,1123,"23_12",1
24,12,1124,"24_12",1
25,12,1125,"25_12",1
26,12,1126,"26_12",1
27,12,1127,"27_12",1
28,12,1128,"28_12",1
29,12,1129,"29_12",1
30,12,1130,"30_12",1
31,12,1131,"31_12",1
32,12,1132,"32_12",1
33,12,1133,"33_12",1
34,12,1134,"34_12",1
35,12,1135,"35_12",1
36,12,1136,"36_12",1
37,12,1137,"37_12",1
38,12,1138,"38_12",1
39,12,1139,"39_12",1
40,12,1140,"40_12",1
41,12,1141,"41_12",1
42,12,1142,"42_12",1
43,12,1143,"43_12",1
44,12,1144,"44_12",1
45,12,1145,"45_12",1
46,12,1146,"46_12",1
47,12,1147,"47_12",1
48,12,1148,"48_12",1
49,12,1149,"49_12",1
50,12,1150,"50_12",1
51,12,1151,"51_12",1
52,12,1152,"52_12",1
53,12,1153,"53_12",1
54,12,1154,"54_12",1
55,12,1155,"55_12",1
56,12,1156,"56_12",1
57,12,1157,"57_12",1
58,12,1158,"58_12",1
59,12,1159,"59_12",1
60,12,1160,"60_12",1
61,12,1161,"61_12",1
62,12,1162,"62_12",1
63,12,1163,"63_12",1
64,12,1164,"64_12",1
65,12,1165,"65_12",1
66,12,1166,"66_12",1
67,12,1167,"67_12",1
68,12,1168,"68_12",1
69,12,1169,"69_12",1
70,12,1170,"70_12",1
71,12,1171,"71_12",1
72,12,1172,"72_12",1
73,12,1173,"73_12",1
74,12,1174,"74_12",1
75,12,1175,"75_12",1
76,12,1176,"76_12",1
77,12,1177,"77_12",1
78,12,1178,"78_12",1
79,12,1179,"79_12",1
80,12,1180,"80_12",1
81,12,1181,"81_12",1
82,12,1182,"82_12",1
83,12,1183,"83_12",1
84,12,1184,"84_12",1
85,12,1185,"85_12",1
86,12,1186,"86_12",1
87,12,1187,"87_12",1
88,12,1188,"88_12",1
89,12,1189,"89_12",1
90,12,1190,"90_12",1
91,12,1191,"91_12",1
92,12,1192,"92_12",1
93,12,1193,"93_12",1
94,12,1194,"94_12",1
95,12,1195,"95_12",1
96,12,1196,"96_12",1
97,12,1197,"97_12",1
98,12,1198,"98_12",1
99,12,1199,"99_12",1
100,12,1200,"100_12",1
1,13,1201,"1_13",1
2,13,1202,"2_13",1
3,13,1203,"3_13",1
4,13,1204,"4_13",1
5,13,1205,"5_13",1
6,13,1206,"6_13",1
7,13,1207,"7_13",1
8,13,1208,"8_13",1
9,13,1209,"9_13",1
10,13,1210,"10_13",1
11,13,1211,"11_13",1
12,13,1212,"12_13",1
13,13,1213,"13_13",1
14,13,1214,"14_13",1
15,13,1215,"15_13",1
16,13,1216,"16_13",1
17,13,1217,"17_13",1
18,13,1218,"18_13",1
19,13,1219,"19_13",1
20,13,1220,"20_13",1
21,13,1221,"21_13",1
22,13,1222,"22_13",1
23,13,1223,"23_13",1
24,13,1224,"24_13",1
25,13,1225,"25_13",1
26,13,1226,"26_13",1
27,13,1227,"27_13",1
28,13,1228,"28_13",1
29,13,1229,"29_13",1
30,13,1230,"30_13",1
31,13,1231,"31_13",1
32,13,1232,"32_13",1
33,13,1233,"33_13",1
34,13,1234,"34_13",1
35,13,1235,"35_13",1
36,13,1236,"36_13",1
37,13,1237,"37_13",1
38,13,1238,"38_13",1
39,13,1239,"39_13",1
40,13,1240,"40_13",1
41,13,1241,"41_13",1
42,13,1242,"42_13",1
43,13,1243,"43_13",1
44,13,1244,"44_13",1
45,13,1245,"45_13",1
46,13,1246,"46_13",1
47,13,1247,"47_13",1
48,13,1248,"48_13",1
49,13,1249,"49_13",1
50,13,1250,"50_13",1
51,13,1251,"51_13",1
52,13,1252,"52_13",1
53,13,1253,"53_13",1
54,13,1254,"54_13",1
55,13,1255,"55_13",1
56,13,1256,"56_13",1
57,13,1257,"57_13",1
58,13,1258,"58_13",1
59,13,1259,"59_13",1
60,13,1260,"60_13",1
61,13,1261,"61_13",1
62,13,1262,"62_13",1
63,13,1263,"63_13",1
64,13,1264,"64_13",1
65,13,1265,"65_13",1
66,13,1266,"66_13",1
67,13,1267,"67_13",1
68,13,1268,"68_13",1
69,13,1269,"69_13",1
70,13,1270,"70_13",1
71,13,1271,"71_13",1
72,13,1272,"72_13",1
73,13,1273,"73_13",1
74,13,1274,"74_13",1
75,13,1275,"75_13",1
76,13,1276,"76_13",1
77,13,1277,"77_13",1
78,13,1278,"78_13",1
79,13,1279,"79_13",1
80,13,1280,"80_13",1
81,13,1281,"81_13",1
82,13,1282,"82_13",1
83,13,1283,"83_13",1
84,13,1284,"84_13",1
85,13,1285,"85_13",1
86,13,1286,"86_13",1
87,13,1287,"87_13",1
88,13,1288,"88_13",1
89,13,1289,"89_13",1
90,13,1290,"90_13",1
91,13,1291,"91_13",1
92,13,1292,"92_13",1
93,13,1293,"93_13",1
94,13,1294,"94_13",1
95,13,1295,"95_13",1
96,13,1296,"96_13",1
97,13,1297,"97_13",1
98,13,1298,"98_13",1
99,13,1299,"99_13",1
100,13,1300,"100_13",1
1,14,1301,"1_14",1
2,14,1302,"2_14",1
3,14,1303,"3_14",1
4,14,1304,"4_14",1
5,14,1305,"5_14",1
6,14,1306,"6_14",1
7,14,1307,"7_14",1
8,14,1308,"8_14",1
9,14,1309,"9_14",1
10,14,1310,"10_14",1
11,14,1311,"11_14",1
12,14,1312,"12_14",1
13,14,1313,"13_14",1
14,14,1314,"14_14",1
15,14,1315,"15_14",1
16,14,1316,"16_14",1
17,14,1317,"17_14",1
18,14,1318,"18_14",1
19,14,1319,"19_14",1
20,14,1320,"20_14",1
21,14,1321,"21_14",1
22,14,1322,"22_14",1
23,14,1323,"23_14",1
24,14,1324,"24_14",1
25,14,1325,"25_14",1
26,14,1326,"26_14",1
27,14,1327,"27_14",1
28,14,1328,"28_14",1
29,14,1329,"29_14",1
30,14,1330,"30_14",1
31,14,1331,"31_14",1
32,14,1332,"32_14",1
33,14,1333,"33_14",1
34,14,1334,"34_14",1
35,14,1335,"35_14",1
36,14,1336,"36_14",1
37,14,1337,"37_14",1
38,14,1338,"38_14",1
39,14,1339,"39_14",1
40,14,1340,"40_14",1
41,14,1341,"41_14",1
42,14,1342,"42_14",1
43,14,1343,"43_14",1
44,14,1344,"44_14",1
45,14,1345,"45_14",1
46,14,1346,"46_14",1
47,14,1347,"47_14",1
48,14,1348,"48_14",1
49,14,1349,"49_14",1
50,14,1350,"50_14",1
51,14,1351,"51_14",1
52,14,1352,"52_14",1
53,14,1353,"53_14",1
54,14,1354,"54_14",1
55,14,1355,"55_14",1
56,14,1356,"56_14",1
57,14,1357,"57_14",1
58,14,1358,"58_14",1
59,14,1359,"59_14",1
60,14,1360,"60_14",1
61,14,1361,"61_14",1
62,14,1362,"62_14",1
63,14,1363,"63_14",1
64,14,1364,"64_14",1
65,14,1365,"65_14",1
66,14,1366,"66_14",1
67,14,1367,"67_14",1
68,14,1368,"68_14",1
69,14,1369,"69_14",1
70,14,1370,"70_14",1
71,14,1371,"71_14",1
72,14,1372,"72_14",1
73,14,1373,"73_14",1
74,14,1374,"74_14",1
75,14,1375,"75_14",1
76,14,1376,"76_14",1
77,14,1377,"77_14",1
78,14,1378,"78_14",1
79,14,1379,"79_14",1
80,14,1380,"80_14",1
81,14,1381,"81_14",1
82,14,1382,"82_14",1
83,14,1383,"83_14",1
84,14,1384,"84_14",1
85,14,1385,"85_14",1
86,14,1386,"86_14",1
87,14,1387,"87_14",1
88,14,1388,"88_14",1
89,14,1389,"89_14",1
90,14,1390,"90_14",1
91,14,1391,"91_14",1
92,14,1392,"92_14",1
93,14,1393,"93_14",1
94,14,1394,"94_14",1
95,14,1395,"95_14",1
96,14,1396,"96_14",1
97,14,1397,"97_14",1
98,14,1398,"98_14",1
99,14,1399,"99_14",1
100,14,1400,"100_14",1
1,15,1401,"1_15",1
2,15,1402,"2_15",1
3,15,1403,"3_15",1
4,15,1404,"4_15",1
5,15,1405,"5_15",1
6,15,1406,"6_15",1
7,15,1407,"7_15",1
8,15,1408,"8_15",1
9,15,1409,"9_15",1
10,15,1410,"10_15",1
11,15,1411,"11_15",1
12,15,1412,"12_15",1
13,15,1413,"13_15",1
14,15,1414,"14_15",1
15,15,1415,"15_15",1
16,15,1416,"16_15",1
17,15,1417,"17_15",1
18,15,1418,"18_15",1
19,15,1419,"19_15",1
20,15,1420,"20_15",1
21,15,1421,"21_15",1
22,15,1422,"22_15",1
23,15,1423,"23_15",1
24,15,1424,"24_15",1
25,15,1425,"25_15",1
26,15,1426,"26_15",1
27,15,1427,"27_15",1
28,15,1428,"28_15",1
29,15,1429,"29_15",1
30,15,1430,"30_15",1
31,15,1431,"31_15",1
32,15,1432,"32_15",1
33,15,1433,"33_15",1
34,15,1434,"34_15",1
35,15,1435,"35_15",1
36,15,1436,"36_15",1
37,15,1437,"37_15",1
38,15,1438,"38_15",1
39,15,1439,"39_15",1
40,15,1440,"40_15",1
41,15,1441,"41_15",1
42,15,1442,"42_15",1
43,15,1443,"43_15",1
44,15,1444,"44_15",1
45,15,1445,"45_15",1
46,15,1446,"46_15",1
47,15,1447,"47_15",1
48,15,1448,"48_15",1
49,15,1449,"49_15",1
50,15,1450,"50_15",1
51,15,1451,"51_15",1
52,15,1452,"52_15",1
53,15,1453,"53_15",1
54,15,1454,"54_15",1
55,15,1455,"55_15",1
56,15,1456,"56_15",1
57,15,1457,"57_15",1
58,15,1458,"58_15",1
59,15,1459,"59_15",1
60,15,1460,"60_15",1
61,15,1461,"61_15",1
62,15,1462,"62_15",1
63,15,1463,"63_15",1
64,15,1464,"64_15",1
65,15,1465,"65_15",1
66,15,1466,"66_15",1
67,15,1467,"67_15",1
68,15,1468,"68_15",1
69,15,1469,"69_15",1
70,15,1470,"70_15",1
71,15,1471,"71_15",1
72,15,1472,"72_15",1
73,15,1473,"73_15",1
74,15,1474,"74_15",1
75,15,1475,"75_15",1
76,15,1476,"76_15",1
77,15,1477,"77_15",1
78,15,1478,"78_15",1
79,15,1479,"79_15",1
80,15,1480,"80_15",1
81,15,1481,"81_15",1
82,15,1482,"82_15",1
83,15,1483,"83_15",1
84,15,1484,"84_15",1
85,15,1485,"85_15",1
86,15,1486,"86_15",1
87,15,1487,"87_15",1
88,15,1488,"88_15",1
89,15,1489,"89_15",1
90,15,1490,"90_15",1
91,15,1491,"91_15",1
92,15,1492,"92_15",1
93,15,1493,"93_15",1
94,15,1494,"94_15",1
95,15,1495,"95_15",1
96,15,1496,"96_15",1
97,15,1497,"97_15",1
98,15,1498,"98_15",1
99,15,1499,"99_15",1
100,15,1500,"100_15",1
1,16,1501,"1_16",1
2,16,1502,"2_16",1
3,16,1503,"3_16",1
4,16,1504,"4_16",1
5,16,1505,"5_16",1
6,16,1506,"6_16",1
7,16,1507,"7_16",1
8,16,1508,"8_16",1
9,16,1509,"9_16",1
10,16,1510,"10_16",1
11,16,1511,"11_16",1
12,16,1512,"12_16",1
13,16,1513,"13_16",1
14,16,1514,"14_16",1
15,16,1515,"15_16",1
16,16,1516,"16_16",1
17,16,1517,"17_16",1
18,16,1518,"18_16",1
19,16,1519,"19_16",1
20,16,1520,"20_16",1
21,16,1521,"21_16",1
22,16,1522,"22_16",1
23,16,1523,"23_16",1
24,16,1524,"24_16",1
25,16,1525,"25_16",1
26,16,1526,"26_16",1
27,16,1527,"27_16",1
28,16,1528,"28_16",1
29,16,1529,"29_16",1
30,16,1530,"30_16",1
31,16,1531,"31_16",1
32,16,1532,"32_16",1
33,16,1533,"33_16",1
34,16,1534,"34_16",1
35,16,1535,"35_16",1
36,16,1536,"36_16",1
37,16,1537,"37_16",1
38,16,1538,"38_16",1
39,16,1539,"39_16",1
40,16,1540,"40_16",1
41,16,1541,"41_16",1
42,16,1542,"42_16",1
43,16,1543,"43_16",1
44,16,1544,"44_16",1
45,16,1545,"45_16",1
46,16,1546,"46_16",1
47,16,1547,"47_16",1
48,16,1548,"48_16",1
49,16,1549,"49_16",1
50,16,1550,"50_16",1
51,16,1551,"51_16",1
52,16,1552,"52_16",1
53,16,1553,"53_16",1
54,16,1554,"54_16",1
55,16,1555,"55_16",1
56,16,1556,"56_16",1
57,16,1557,"57_16",1
58,16,1558,"58_16",1
59,16,1559,"59_16",1
60,16,1560,"60_16",1
61,16,1561,"61_16",1
62,16,1562,"62_16",1
63,16,1563,"63_16",1
64,16,1564,"64_16",1
65,16,1565,"65_16",1
66,16,1566,"66_16",1
67,16,1567,"67_16",1
68,16,1568,"68_16",1
69,16,1569,"69_16",1
70,16,1570,"70_16",1
71,16,1571,"71_16",1
72,16,1572,"72_16",1
73,16,1573,"73_16",1
74,16,1574,"74_16",1
75,16,1575,"75_16",1
76,16,1576,"76_16",1
77,16,1577,"77_16",1
78,16,1578,"78_16",1
79,16,1579,"79_16",1
80,16,1580,"80_16",1
81,16,1581,"81_16",1
82,16,1582,"82_16",1
83,16,1583,"83_16",1
84,16,1584,"84_16",1
85,16,1585,"85_16",1
86,16,1586,"86_16",1
87,16,1587,"87_16",1
88,16,1588,"88_16",1
89,16,1589,"89_16",1
90,16,1590,"90_16",1
91,16,1591,"91_16",1
92,16,1592,"92_16",1
93,16,1593,"93_16",1
94,16,1594,"94_16",1
95,16,1595,"95_16",1
96,16,1596,"96_16",1
97,16,1597,"97_16",1
98,16,1598,"98_16",1
99,16,1599,"99_16",1
100,16,1600,"100_16",1
1,17,1601,"1_17",1
2,17,1602,"2_17",1
3,17,1603,"3_17",1
4,17,1604,"4_17",1
5,17,1605,"5_17",1
6,17,1606,"6_17",1
7,17,1607,"7_17",1
8,17,1608,"8_17",1
9,17,1609,"9_17",1
10,17,1610,"10_17",1
11,17,1611,"11_17",1
12,17,1612,"12_17",1
13,17,1613,"13_17",1
14,17,1614,"14_17",1
15,17,1615,"15_17",1
16,17,1616,"16_17",1
17,17,1617,"17_17",1
18,17,1618,"18_17",1
19,17,1619,"19_17",1
20,17,1620,"20_17",1
21,17,1621,"21_17",1
22,17,1622,"22_17",1
23,17,1623,"23_17",1
24,17,1624,"24_17",1
25,17,1625,"25_17",1
26,17,1626,"26_17",1
27,17,1627,"27_17",1
28,17,1628,"28_17",1
29,17,1629,"29_17",1
30,17,1630,"30_17",1
31,17,1631,"31_17",1
32,17,1632,"32_17",1
33,17,1633,"33_17",1
34,17,1634,"34_17",1
35,17,1635,"35_17",1
36,17,1636,"36_17",1
37,17,1637,"37_17",1
38,17,1638,"38_17",1
39,17,1639,"39_17",1
40,17,1640,"40_17",1
41,17,1641,"41_17",1
42,17,1642,"42_17",1
43,17,1643,"43_17",1
44,17,1644,"44_17",1
45,17,1645,"45_17",1
46,17,1646,"46_17",1
47,17,1647,"47_17",1
48,17,1648,"48_17",1
49,17,1649,"49_17",1
50,17,1650,"50_17",1
51,17,1651,"51_17",1
52,17,1652,"52_17",1
53,17,1653,"53_17",1
54,17,1654,"54_17",1
55,17,1655,"55_17",1
56,17,1656,"56_17",1
57,17,1657,"57_17",1
58,17,1658,"58_17",1
59,17,1659,"59_17",1
60,17,1660,"60_17",1
61,17,1661,"61_17",1
62,17,1662,"62_17",1
63,17,1663,"63_17",1
64,17,1664,"64_17",1
65,17,1665,"65_17",1
66,17,1666,"66_17",1
67,17,1667,"67_17",1
68,17,1668,"68_17",1
69,17,1669,"69_17",1
70,17,1670,"70_17",1
71,17,1671,"71_17",1
72,17,1672,"72_17",1
73,17,1673,"73_17",1
74,17,1674,"74_17",1
75,17,1675,"75_17",1
76,17,1676,"76_17",1
77,17,1677,"77_17",1
78,17,1678,"78_17",1
79,17,1679,"79_17",1
80,17,1680,"80_17",1
81,17,1681,"81_17",1
82,17,1682,"82_17",1
83,17,1683,"83_17",1
84,17,1684,"84_17",1
85,17,1685,"85_17",1
86,17,1686,"86_17",1
87,17,1687,"87_17",1
88,17,1688,"88_17",1
89,17,1689,"89_17",1
90,17,1690,"90_17",1
91,17,1691,"91_17",1
92,17,1692,"92_17",1
93,17,1693,"93_17",1
94,17,1694,"94_17",1
95,17,1695,"95_17",1
96,17,1696,"96_17",1
97,17,1697,"97_17",1
98,17,1698,"98_17",1
99,17,1699,"99_17",1
100,17,1700,"100_17",1
1,18,1701,"1_18",1
2,18,1702,"2_18",1
3,18,1703,"3_18",1
4,18,1704,"4_18",1
5,18,1705,"5_18",1
6,18,1706,"6_18",1
7,18,1707,"7_18",1
8,18,1708,"8_18",1
9,18,1709,"9_18",1
10,18,1710,"10_18",1
11,18,1711,"11_18",1
12,18,1712,"12_18",1
13,18,1713,"13_18",1
14,18,1714,"14_18",1
15,18,1715,"15_18",1
16,18,1716,"16_18",1
17,18,1717,"17_18",1
18,18,1718,"18_18",1
19,18,1719,"19_18",1
20,18,1720,"20_18",1
21,18,1721,"21_18",1
22,18,1722,"22_18",1
23,18,1723,"23_18",1
24,18,1724,"24_18",1
25,18,1725,"25_18",1
26,18,1726,"26_18",1
27,18,1727,"27_18",1
28,18,1728,"28_18",1
29,18,1729,"29_18",1
30,18,1730,"30_18",1
31,18,1731,"31_18",1
32,18,1732,"32_18",1
33,18,1733,"33_18",1
34,18,1734,"34_18",1
35,18,1735,"35_18",1
36,18,1736,"36_18",1
37,18,1737,"37_18",1
38,18,1738,"38_18",1
39,18,1739,"39_18",1
40,18,1740,"40_18",1
41,18,1741,"41_18",1
42,18,1742,"42_18",1
43,18,1743,"43_18",1
44,18,1744,"44_18",1
45,18,1745,"45_18",1
46,18,1746,"46_18",1
47,18,1747,"47_18",1
48,18,1748,"48_18",1
49,18,1749,"49_18",1
50,18,1750,"50_18",1
51,18,1751,"51_18",1
52,18,1752,"52_18",1
53,18,1753,"53_18",1
54,18,1754,"54_18",1
55,18,1755,"55_18",1
56,18,1756,"56_18",1
57,18,1757,"57_18",1
58,18,1758,"58_18",1
59,18,1759,"59_18",1
60,18,1760,"60_18",1
61,18,1761,"61_18",1
62,18,1762,"62_18",1
63,18,1763,"63_18",1
64,18,1764,"64_18",1
65,18,1765,"65_18",1
66,18,1766,"66_18",1
67,18,1767,"67_18",1
68,18,1768,"68_18",1
69,18,1769,"69_18",1
70,18,1770,"70_18",1
71,18,1771,"71_18",1
72,18,1772,"72_18",1
73,18,1773,"73_18",1
74,18,1774,"74_18",1
75,18,1775,"75_18",1
76,18,1776,"76_18",1
77,18,1777,"77_18",1
78,18,1778,"78_18",1
79,18,1779,"79_18",1
80,18,1780,"80_18",1
81,18,1781,"81_18",1
82,18,1782,"82_18",1
83,18,1783,"83_18",1
84,18,1784,"84_18",1
85,18,1785,"85_18",1
86,18,1786,"86_18",1
87,18,1787,"87_18",1
88,18,1788,"88_18",1
89,18,1789,"89_18",1
90,18,1790,"90_18",1
91,18,1791,"91_18",1
92,18,1792,"92_18",1
93,18,1793,"93_18",1
94,18,1794,"94_18",1
95,18,1795,"95_18",1
96,18,1796,"96_18",1
97,18,1797,"97_18",1
98,18,1798,"98_18",1
99,18,1799,"99_18",1
100,18,1800,"100_18",1
1,19,1801,"1_19",1
2,19,1802,"2_19",1
3,19,1803,"3_19",1
4,19,1804,"4_19",1
5,19,1805,"5_19",1
6,19,1806,"6_19",1
7,19,1807,"7_19",1
8,19,1808,"8_19",1
9,19,1809,"9_19",1
10,19,1810,"10_19",1
11,19,1811,"11_19",1
12,19,1812,"12_19",1
13,19,1813,"13_19",1
14,19,1814,"14_19",1
15,19,1815,"15_19",1
16,19,1816,"16_19",1
17,19,1817,"17_19",1
18,19,1818,"18_19",1
19,19,1819,"19_19",1
20,19,1820,"20_19",1
21,19,1821,"21_19",1
22,19,1822,"22_19",1
23,19,1823,"23_19",1
24,19,1824,"24_19",1
25,19,1825,"25_19",1
26,19,1826,"26_19",1
27,19,1827,"27_19",1
28,19,1828,"28_19",1
29,19,1829,"29_19",1
30,19,1830,"30_19",1
31,19,1831,"31_19",1
32,19,1832,"32_19",1
33,19,1833,"33_19",1
34,19,1834,"34_19",1
35,19,1835,"35_19",1
36,19,1836,"36_19",1
37,19,1837,"37_19",1
38,19,1838,"38_19",1
39,19,1839,"39_19",1
40,19,1840,"40_19",1
41,19,1841,"41_19",1
42,19,1842,"42_19",1
43,19,1843,"43_19",1
44,19,1844,"44_19",1
45,19,1845,"45_19",1
46,19,1846,"46_19",1
47,19,1847,"47_19",1
48,19,1848,"48_19",1
49,19,1849,"49_19",1
50,19,1850,"50_19",1
51,19,1851,"51_19",1
52,19,1852,"52_19",1
53,19,1853,"53_19",1
54,19,1854,"54_19",1
55,19,1855,"55_19",1
56,19,1856,"56_19",1
57,19,1857,"57_19",1
58,19,1858,"58_19",1
59,19,1859,"59_19",1
60,19,1860,"60_19",1
61,19,1861,"61_19",1
62,19,1862,"62_19",1
63,19,1863,"63_19",1
64,19,1864,"64_19",1
65,19,1865,"65_19",1
66,19,1866,"66_19",1
67,19,1867,"67_19",1
68,19,1868,"68_19",1
69,19,1869,"69_19",1
70,19,1870,"70_19",1
71,19,1871,"71_19",1
72,19,1872,"72_19",1
73,19,1873,"73_19",1
74,19,1874,"74_19",1
75,19,1875,"75_19",1
76,19,1876,"76_19",1
77,19,1877,"77_19",1
78,19,1878,"78_19",1
79,19,1879,"79_19",1
80,19,1880,"80_19",1
81,19,1881,"81_19",1
82,19,1882,"82_19",1
83,19,1883,"83_19",1
84,19,1884,"84_19",1
85,19,1885,"85_19",1
86,19,1886,"86_19",1
87,19,1887,"87_19",1
88,19,1888,"88_19",1
89,19,1889,"89_19",1
90,19,1890,"90_19",1
91,19,1891,"91_19",1
92,19,1892,"92_19",1
93,19,1893,"93_19",1
94,19,1894,"94_19",1
95,19,1895,"95_19",1
96,19,1896,"96_19",1
97,19,1897,"97_19",1
98,19,1898,"98_19",1
99,19,1899,"99_19",1
100,19,1900,"100_19",1
1,20,1901,"1_20",1
2,20,1902,"2_20",1
3,20,1903,"3_20",1
4,20,1904,"4_20",1
5,20,1905,"5_20",1
6,20,1906,"6_20",1
7,20,1907,"7_20",1
8,20,1908,"8_20",1
9,20,1909,"9_20",1
10,20,1910,"10_20",1
11,20,1911,"11_20",1
12,20,1912,"12_20",1
13,20,1913,"13_20",1
14,20,1914,"14_20",1
15,20,1915,"15_20",1
16,20,1916,"16_20",1
17,20,1917,"17_20",1
18,20,1918,"18_20",1
19,20,1919,"19_20",1
20,20,1920,"20_20",1
21,20,1921,"21_20",1
22,20,1922,"22_20",1
23,20,1923,"23_20",1
24,20,1924,"24_20",1
25,20,1925,"25_20",1
26,20,1926,"26_20",1
27,20,1927,"27_20",1
28,20,1928,"28_20",1
29,20,1929,"29_20",1
30,20,1930,"30_20",1
31,20,1931,"31_20",1
32,20,1932,"32_20",1
33,20,1933,"33_20",1
34,20,1934,"34_20",1
35,20,1935,"35_20",1
36,20,1936,"36_20",1
37,20,1937,"37_20",1
38,20,1938,"38_20",1
39,20,1939,"39_20",1
40,20,1940,"40_20",1
41,20,1941,"41_20",1
42,20,1942,"42_20",1
43,20,1943,"43_20",1
44,20,1944,"44_20",1
45,20,1945,"45_20",1
46,20,1946,"46_20",1
47,20,1947,"47_20",1
48,20,1948,"48_20",1
49,20,1949,"49_20",1
50,20,1950,"50_20",1
51,20,1951,"51_20",1
52,20,1952,"52_20",1
53,20,1953,"53_20",1
54,20,1954,"54_20",1
55,20,1955,"55_20",1
56,20,1956,"56_20",1
57,20,1957,"57_20",1
58,20,1958,"58_20",1
59,20,1959,"59_20",1
60,20,1960,"60_20",1
61,20,1961,"61_20",1
62,20,1962,"62_20",1
63,20,1963,"63_20",1
64,20,1964,"64_20",1
65,20,1965,"65_20",1
66,20,1966,"66_20",1
67,20,1967,"67_20",1
68,20,1968,"68_20",1
69,20,1969,"69_20",1
70,20,1970,"70_20",1
71,20,1971,"71_20",1
72,20,1972,"72_20",1
73,20,1973,"73_20",1
74,20,1974,"74_20",1
75,20,1975,"75_20",1
76,20,1976,"76_20",1
77,20,1977,"77_20",1
78,20,1978,"78_20",1
79,20,1979,"79_20",1
80,20,1980,"80_20",1
81,20,1981,"81_20",1
82,20,1982,"82_20",1
83,20,1983,"83_20",1
84,20,1984,"84_20",1
85,20,1985,"85_20",1
86,20,1986,"86_20",1
87,20,1987,"87_20",1
88,20,1988,"88_20",1
89,20,1989,"89_20",1
90,20,1990,"90_20",1
91,20,1991,"91_20",1
92,20,1992,"92_20",1
93,20,1993,"93_20",1
94,20,1994,"94_20",1
95,20,1995,"95_20",1
96,20,1996,"96_20",1
97,20,1997,"97_20",1
98,20,1998,"98_20",1
99,20,1999,"99_20",1
100,20,2000,"100_20",1
1,21,2001,"1_21",1
2,21,2002,"2_21",1
3,21,2003,"3_21",1
4,21,2004,"4_21",1
5,21,2005,"5_21",1
6,21,2006,"6_21",1
7,21,2007,"7_21",1
8,21,2008,"8_21",1
9,21,2009,"9_21",1
10,21,2010,"10_21",1
11,21,2011,"11_21",1
12,21,2012,"12_21",1
13,21,2013,"13_21",1
14,21,2014,"14_21",1
15,21,2015,"15_21",1
16,21,2016,"16_21",1
17,21,2017,"17_21",1
18,21,2018,"18_21",1
19,21,2019,"19_21",1
20,21,2020,"20_21",1
21,21,2021,"21_21",1
22,21,2022,"22_21",1
23,21,2023,"23_21",1
24,21,2024,"24_21",1
25,21,2025,"25_21",1
26,21,2026,"26_21",1
27,21,2027,"27_21",1
28,21,2028,"28_21",1
29,21,2029,"29_21",1
30,21,2030,"30_21",1
31,21,2031,"31_21",1
32,21,2032,"32_21",1
33,21,2033,"33_21",1
34,21,2034,"34_21",1
35,21,2035,"35_21",1
36,21,2036,"36_21",1
37,21,2037,"37_21",1
38,21,2038,"38_21",1
39,21,2039,"39_21",1
40,21,2040,"40_21",1
41,21,2041,"41_21",1
42,21,2042,"42_21",1
43,21,2043,"43_21",1
44,21,2044,"44_21",1
45,21,2045,"45_21",1
46,21,2046,"46_21",1
47,21,2047,"47_21",1
48,21,2048,"48_21",1
49,21,2049,"49_21",1
50,21,2050,"50_21",1
51,21,2051,"51_21",1
52,21,2052,"52_21",1
53,21,2053,"53_21",1
54,21,2054,"54_21",1
55,21,2055,"55_21",1
56,21,2056,"56_21",1
57,21,2057,"57_21",1
58,21,2058,"58_21",1
59,21,2059,"59_21",1
60,21,2060,"60_21",1
61,21,2061,"61_21",1
62,21,2062,"62_21",1
63,21,2063,"63_21",1
64,21,2064,"64_21",1
65,21,2065,"65_21",1
66,21,2066,"66_21",1
