"msa","county","day","empirical","model"
"Atlanta","msa","2020-02-11",300,98.0823130705505
"Atlanta","msa","2020-02-11",47,62.8966764973721
"Atlanta","msa","2020-02-11",143,78.8110572705423
"Atlanta","msa","2020-02-11",56,55.177181622289
"Atlanta","msa","2020-02-11",79,64.8310247081976
"Atlanta","msa","2020-02-11",42,89.6301457512087
"Atlanta","msa","2020-02-11",24,35.2391385883673
"Atlanta","msa","2020-02-11",157,213.508219975263
"Atlanta","msa","2020-02-11",110,65.9197283670477
"Atlanta","msa","2020-02-11",68,33.1374129596368
"Atlanta","msa","2020-02-11",53,62.1006635795051
"Atlanta","msa","2020-02-11",123,92.1392875724029
"Atlanta","msa","2020-02-11",122,362.766574686222
"Atlanta","msa","2020-02-11",885,348.067555462496
"Atlanta","msa","2020-02-11",1212,187.57951687746
"Atlanta","msa","2020-02-11",77,70.9242296996557
"Atlanta","msa","2020-02-11",48,69.7480487430233
"Atlanta","msa","2020-02-11",494,144.87252077801
"Atlanta","msa","2020-02-11",50,118.415651411828
"Atlanta","msa","2020-02-11",45,82.3267880937018
"Atlanta","msa","2020-02-11",911,269.70344024003
"Atlanta","msa","2020-02-11",1234,299.541941646929
"Atlanta","msa","2020-02-11",317,499.441231789891
"Atlanta","msa","2020-02-11",375,295.811642797748
"Atlanta","msa","2020-02-11",80,218.993013467361
"Atlanta","msa","2020-02-11",21,29.9799708690311
"Atlanta","msa","2020-02-11",144,63.833790120602
"Atlanta","msa","2020-02-11",39,36.0215769174658
"Atlanta","msa","2020-02-11",63,38.4235522920884
"Atlanta","msa","2020-02-11",42,42.9557384865247
"Atlanta","msa","2020-02-11",16,35.8947233968807
"Atlanta","msa","2020-02-11",13,16.4404571445855
"Atlanta","msa","2020-02-11",150,59.4915751043661
"Atlanta","msa","2020-02-11",17,10.6202274081619
"Atlanta","msa","2020-02-11",69,54.7648333729518
"Atlanta","msa","2020-02-11",24,30.2988377620007
"Atlanta","msa","2020-02-11",31,230.773471328976
"Atlanta","msa","2020-02-11",127,99.4815243801705
"Atlanta","msa","2020-02-11",266,100.175915141827
"Atlanta","msa","2020-02-11",25,90.209983845423
"Atlanta","msa","2020-02-11",87,119.124098570568
"Atlanta","msa","2020-02-11",59,132.109057481278
"Atlanta","msa","2020-02-11",98,77.0401739573246
"Atlanta","msa","2020-02-11",621,334.748576341505
"Atlanta","msa","2020-02-11",25,101.232626340439
"Atlanta","msa","2020-02-11",133,129.385851549032
"Atlanta","msa","2020-02-11",26,136.564702712092
"Atlanta","msa","2020-02-11",86,235.75506647087
"Atlanta","msa","2020-02-11",251,278.198000258995
"Atlanta","msa","2020-02-11",151,117.314168726891
"Atlanta","msa","2020-02-11",136,92.6554266468222
"Atlanta","msa","2020-02-11",106,55.5110798746357
"Atlanta","msa","2020-02-11",258,157.695170924334
"Atlanta","msa","2020-02-11",40,35.007691502237
"Atlanta","msa","2020-02-11",9,27.1202862896125
"Atlanta","msa","2020-02-11",41,152.925154998054
"Atlanta","msa","2020-02-11",129,64.4266730627626
"Atlanta","msa","2020-02-11",186,89.1200946633694
"Atlanta","msa","2020-02-11",182,68.3628340693909
"Atlanta","msa","2020-02-11",76,101.170661972223
"Atlanta","msa","2020-02-11",74,171.089364502826
"Atlanta","msa","2020-02-11",120,85.0067752226993
"Atlanta","msa","2020-02-11",117,140.817058496602
"Atlanta","msa","2020-02-11",393,107.836816808231
"Atlanta","msa","2020-02-11",34,46.0772942572409
"Atlanta","msa","2020-02-11",83,315.287153985814
"Atlanta","msa","2020-02-11",17,109.966427445256
"Atlanta","msa","2020-02-11",90,172.670857742096
"Atlanta","msa","2020-02-11",266,223.964980570385
"Atlanta","msa","2020-02-11",834,566.014177068387
"Atlanta","msa","2020-02-11",250,174.699365761604
"Atlanta","msa","2020-02-11",100,250.505640063258
"Atlanta","msa","2020-02-11",19,46.0824231321201
"Atlanta","msa","2020-02-11",53,102.288141350585
"Atlanta","msa","2020-02-11",127,33.3608700314175
"Atlanta","msa","2020-02-11",434,209.037900024726
"Atlanta","msa","2020-02-11",66,166.107857008379
"Atlanta","msa","2020-02-11",1213,535.054362981377
"Atlanta","msa","2020-02-11",25,65.244586373735
"Atlanta","msa","2020-02-11",316,304.130704936684
"Atlanta","msa","2020-02-11",448,156.946110104466
"Atlanta","msa","2020-02-11",42,61.8962722955248
"Atlanta","msa","2020-02-11",16,26.9345926425758
"Atlanta","msa","2020-02-11",638,149.60133505876
"Atlanta","msa","2020-02-11",417,73.5426618258625
"Atlanta","msa","2020-02-11",354,465.607559446562
"Atlanta","msa","2020-02-11",189,183.007282272015
"Atlanta","msa","2020-02-11",51,84.8572472304116
"Atlanta","msa","2020-02-11",108,107.274409444191
"Atlanta","msa","2020-02-11",148,93.1240522240068
"Atlanta","msa","2020-02-11",36,107.657891316999
"Atlanta","msa","2020-02-11",272,180.271494396309
"Atlanta","msa","2020-02-11",130,101.168150025322
"Atlanta","msa","2020-02-11",217,220.156078467775
"Atlanta","msa","2020-02-11",29,122.420443694362
"Atlanta","msa","2020-02-11",42,30.5977449914255
"Atlanta","msa","2020-02-11",317,102.817494464767
"Atlanta","msa","2020-02-11",33,46.0265253750978
"Atlanta","msa","2020-02-11",229,116.422869501424
"Atlanta","msa","2020-02-11",169,118.709650462754
"Atlanta","msa","2020-02-11",20,32.8829006820093
"Atlanta","msa","2020-02-11",27,99.7336279621366
"Atlanta","msa","2020-02-11",71,129.451728385434
"Atlanta","msa","2020-02-11",284,110.34377878312
"Atlanta","msa","2020-02-11",483,192.123897333536
"Atlanta","msa","2020-02-11",145,235.928853425545
"Atlanta","msa","2020-02-11",146,84.9896128489657
"Atlanta","msa","2020-02-11",20,29.4256914008788
"Atlanta","msa","2020-02-11",112,297.16239447332
"Atlanta","msa","2020-02-11",882,162.914516324317
"Atlanta","msa","2020-02-11",166,137.857126730687
"Atlanta","msa","2020-02-11",121,228.779716336072
"Atlanta","msa","2020-02-11",79,89.6484493229101
"Atlanta","msa","2020-02-11",195,75.2275148435301
"Atlanta","msa","2020-02-11",62,116.792127333063
"Atlanta","msa","2020-02-11",221,204.441661351196
"Atlanta","msa","2020-02-11",89,370.664011612184
"Atlanta","msa","2020-02-11",95,133.197491611899
