"day","r2_homo","r2_power","r2_exp","city","yname","grid_size_km","pearson_homo","pearson_power","pearson_exp","spearman_homo","spearman_power","spearman_exp","kendall_homo","kendall_power","kendall_exp"
8,-0.414698451469607,-32.1701213081809,0.171901495607419,"cityD","TO_in_OO",0.5,-1,0.756308791239993,0.755877914298953,-1,0.659471958216954,0.659408150100185,-1,0.534310145207478,0.532570980200612
9,-0.403403961633467,-33.9380380799776,0.229073019744096,"cityD","TO_in_OO",0.5,-1,0.791518708525399,0.790809453796938,-1,0.675209640339176,0.674829987185624,-1,0.548427351766983,0.546168078652247
10,-0.393846976916664,-33.958689886651,0.23344354745573,"cityD","TO_in_OO",0.5,-1,0.792672906447223,0.791999235835284,-1,0.673802472968326,0.673340715177875,-1,0.54768652420548,0.545375730119036
11,-0.394563107060085,-33.8802300443703,0.220102027489161,"cityD","TO_in_OO",0.5,-0.999999999999999,0.790333296162248,0.789755023710587,-1,0.672836810687368,0.672716740108569,-1,0.546679859168477,0.544510461271274
12,-0.393931166666326,-33.8858901438519,0.220383540434916,"cityD","TO_in_OO",0.5,-1,0.792084857398129,0.79140894988431,-1,0.680314167508604,0.679865855741504,-1,0.552828249010424,0.550344032503712
13,-0.387316565270546,-32.5873882189414,0.206017868504063,"cityD","TO_in_OO",0.5,-1,0.776844017164545,0.775868661463969,-1,0.661347418457296,0.6612378521236,-1,0.536382112432559,0.53428824208993
14,-0.355117735390504,-31.5189344533634,0.188103951826457,"cityD","TO_in_OO",0.5,-1,0.756949148666493,0.756541292570886,-1,0.638973592478836,0.638832450770733,-1,0.518494018636621,0.51639218315167
15,-0.395215154477465,-33.7861114566972,0.217224139189681,"cityD","TO_in_OO",0.5,-1,0.790854428536368,0.790056530893357,-1,0.672011094168636,0.671696779956059,-1,0.546070613439365,0.54402117553114
16,-0.395026399512693,-33.6816631105004,0.217475894715127,"cityD","TO_in_OO",0.5,-1,0.787191947824499,0.786532261876687,-1,0.676104922878813,0.675824771780377,-1,0.549034700231995,0.546860611244747
17,-0.400517763768872,-33.5478615007657,0.221728673487901,"cityD","TO_in_OO",0.5,-1,0.785246736904067,0.784541327192402,-1,0.673578009007343,0.673179649389253,-1,0.547441521831108,0.545318205405631
18,-0.392973164998693,-33.3948937197689,0.214880926449088,"cityD","TO_in_OO",0.5,-1,0.776596914830545,0.776335036555677,-1,0.671718414530717,0.671448608941323,-1,0.545435170086823,0.543440156075456
19,-0.392717840623371,-33.5666947038304,0.216565566807873,"cityD","TO_in_OO",0.5,-1,0.783441498489589,0.782943373454111,-1,0.674690495660733,0.674434915940692,-1,0.548122261814264,0.545799517965141
20,-0.400559431954357,-32.8023295989949,0.207051609225645,"cityD","TO_in_OO",0.5,-0.999999999999999,0.771436379791083,0.770833721953562,-1,0.665284424506609,0.665104036795045,-1,0.539385084140461,0.537355925512252
21,-0.390586389746348,-31.4666769949352,0.182368296014567,"cityD","TO_in_OO",0.5,-1,0.748813205185187,0.748406128497878,-1,0.644643483036159,0.644486643268369,-1,0.523208823648532,0.520963372925674
22,-0.407297368532563,-33.6431424754095,0.235052722094251,"cityD","TO_in_OO",0.5,-1,0.784817127466623,0.784086257660596,-1,0.674513378275511,0.674271757148843,-1,0.547464845171393,0.545300373103619
23,-0.402555738431061,-33.2958348465948,0.216607027912825,"cityD","TO_in_OO",0.5,-1,0.781703938660786,0.78084169527019,-1,0.671346644488559,0.671240458123588,-1,0.545280510601772,0.543248410976082
24,-0.403818726247217,-33.5897124149167,0.216365817793426,"cityD","TO_in_OO",0.5,-1,0.788050651419599,0.787210742328212,-1,0.673620550148247,0.673500994501524,-1,0.547189348498174,0.545117865849492
25,-0.399530855055762,-33.5336237833645,0.221878418618226,"cityD","TO_in_OO",0.5,-1,0.785258108381087,0.784473508951542,-1,0.675118732101861,0.674890249444225,-1,0.54845199854717,0.546211706683737
26,-0.39877706441012,-33.5870432013737,0.214532770534896,"cityD","TO_in_OO",0.5,-1,0.787272161072223,0.786505085995643,-1,0.676636337755935,0.676317506244206,-1,0.549497932850767,0.547221134532081
27,-0.398630056756779,-33.0265182385491,0.214006992292362,"cityD","TO_in_OO",0.5,-1,0.776506393478968,0.775851585018517,-1,0.65907416889802,0.658923395444592,-1,0.534353561600525,0.532537244933013
28,-0.371239959589301,-31.0403562566731,0.1767060181123,"cityD","TO_in_OO",0.5,-1,0.749874326902705,0.749317852147737,-1,0.641231525271709,0.641249419992356,-1,0.519865990004161,0.518144868387155
29,-0.422487081249917,-32.0332457133185,0.188118009858957,"cityD","TO_in_OO",0.5,-1,0.748445556223401,0.748111954683125,-1,0.655234240133243,0.655055703648511,-1,0.531048252763846,0.52888896452242
30,-0.402601112303125,-33.4400865848825,0.209461407718953,"cityD","TO_in_OO",0.5,-1,0.780514359002373,0.779925397923354,-1,0.670377541770053,0.670283566552995,-1,0.54420991678099,0.542296907302359
31,-0.404507962001076,-33.8140662451573,0.220920228999241,"cityD","TO_in_OO",0.5,-1,0.789736792791104,0.789021072787797,-1,0.67456712649685,0.674285261403284,-1,0.548017053605269,0.54599384954048
32,-0.39538859596798,-33.5052559332641,0.221516931616687,"cityD","TO_in_OO",0.5,-1,0.785695200492572,0.78501151928995,-1,0.67518667961786,0.675074812895597,-1,0.548309347668403,0.54627496360117
33,-0.386187761218084,-33.3830799994102,0.230406267591962,"cityD","TO_in_OO",0.5,-1,0.787330707136908,0.786435984321518,-1,0.669032292575366,0.668718804188307,-1,0.543618808636649,0.541427475848142
34,-0.380811907240444,-32.9319830017549,0.224397521608713,"cityD","TO_in_OO",0.5,-1,0.782490649115574,0.781568924463034,-1,0.657743279272706,0.657611339787134,-1,0.534298790875985,0.532263056920367
35,-0.378086163957374,-31.2569976819048,0.179068540751676,"cityD","TO_in_OO",0.5,-1,0.747040761543823,0.746646938168429,-1,0.639419293733365,0.639434612087119,-1,0.518254585355003,0.516291902833095
36,-0.401599012773773,-33.665123800496,0.226008021990448,"cityD","TO_in_OO",0.5,-1,0.787122281960216,0.786378963227774,-1,0.672227355352671,0.671951509002022,-1,0.545899123270792,0.543539005207947
37,-0.42327741621808,-32.5007464762741,0.190244479697863,"cityD","TO_in_OO",0.5,-1,0.757766039380471,0.757354064652468,-1,0.660323193381386,0.660139908422967,-1,0.535224782012157,0.533035762438944
38,-0.411330716294313,-34.1182127930046,0.220852060855058,"cityD","TO_in_OO",0.5,-1,0.792785842248683,0.792055399746707,-1,0.673660388560679,0.673275264193216,-1,0.547361172870255,0.545092808170847
39,-0.387715901635791,-33.4775265902551,0.224874544014359,"cityD","TO_in_OO",0.5,-0.999999999999999,0.78526290677326,0.784578021125944,-1,0.664221985013741,0.66394053904932,-1,0.540010093984563,0.537907165841969
40,-0.39359916540389,-33.6321792710864,0.223446212781648,"cityD","TO_in_OO",0.5,-1,0.786342340431524,0.785728168346911,-1,0.672810170589762,0.672645370870709,-1,0.547124890857492,0.545004192008135
41,-0.395047004527837,-32.8266630056868,0.225638042548129,"cityD","TO_in_OO",0.5,-1,0.772092033343353,0.771452355332182,-1,0.658311640600282,0.658139551941811,-1,0.534353390745813,0.532290458004828
42,-0.378089577509277,-31.4250345055823,0.202341607238751,"cityD","TO_in_OO",0.5,-1,0.748772375943687,0.748521150200588,-1,0.639024019892241,0.638919908467971,-1,0.518571095131455,0.516356127401812
43,-0.411740758699789,-33.7316021398137,0.23732719387121,"cityD","TO_in_OO",0.5,-0.999999999999999,0.780585278022678,0.780175174060747,-1,0.668050172141256,0.667881513205067,-1,0.542463163782651,0.540455199264983
44,-0.407094783408722,-33.8085400743934,0.220982075376111,"cityD","TO_in_OO",0.5,-1,0.786928803928551,0.786281189939503,-1,0.671596203047742,0.671464923083172,-1,0.54549489208218,0.543440015709411
45,-0.394648718496856,-33.4782903428838,0.235292842733964,"cityD","TO_in_OO",0.5,-1,0.785655624363724,0.784860664391464,-1,0.669668667874552,0.669532881766595,-1,0.544142058627113,0.542186584067751
46,-0.396875452398922,-33.4654773919029,0.216716950266717,"cityD","TO_in_OO",0.5,-1,0.782888928521528,0.782270504215252,-1,0.669721000073804,0.669444339732646,-1,0.544539407636167,0.542106940287208
47,-0.398404953090548,-33.8546161329368,0.224511792784893,"cityD","TO_in_OO",0.5,-0.999999999999999,0.788240296841503,0.787643460860968,-1,0.672169099319075,0.671961889119582,-1,0.546254252197479,0.543801209380927
48,-0.404328289124851,-33.1688106999069,0.217149853156474,"cityD","TO_in_OO",0.5,-1,0.774246352260109,0.773799224205812,-1,0.65903806675115,0.658860765549316,-1,0.535034568614917,0.532831072593644
49,-0.387933507736705,-31.2224459235776,0.189024268014053,"cityD","TO_in_OO",0.5,-1,0.749385597772699,0.748791650895431,-1,0.638935152333956,0.638870636139351,-1,0.51798104483357,0.515683224630927
50,-0.417311977542411,-32.0212095840273,0.196597996425344,"cityD","TO_in_OO",0.5,-1,0.752938543839431,0.752441035987154,-1,0.652664195697083,0.65248707023934,-1,0.528783747758665,0.526728971194155
51,-0.403743808821428,-33.6280233865759,0.226669142586484,"cityD","TO_in_OO",0.5,-1,0.787190767254943,0.786347694209718,-1,0.669684024549363,0.669477980399239,-1,0.54408503428571,0.542027706862112
52,-0.394650260410256,-33.4266780844927,0.232286084657457,"cityD","TO_in_OO",0.5,-1,0.783435207747804,0.782667864711537,-1,0.669566786847468,0.669258666242889,-1,0.543777808534517,0.541556125580924
53,-0.397190990109595,-33.2539340336827,0.219483025893415,"cityD","TO_in_OO",0.5,-1,0.779425427649693,0.778715625512026,-1,0.668331213455467,0.668329642025027,-1,0.542883957431821,0.540893290400245
54,-0.392377980862022,-33.4205891991809,0.223315466644426,"cityD","TO_in_OO",0.5,-1,0.790861746905893,0.789755602654457,-1,0.671118427645621,0.670820780382103,-1,0.545386522500261,0.543100014310884
55,-0.401919951595433,-32.7320398732954,0.218777624780413,"cityD","TO_in_OO",0.5,-1,0.770786243760542,0.770109263354063,-1,0.659168687082307,0.659117108634701,-1,0.534709283029566,0.532605711195965
56,-0.387380347412795,-31.9255790299101,0.204264189980202,"cityD","TO_in_OO",0.5,-1,0.759405417635318,0.758932407906149,-1,0.639291077221484,0.639278991385751,-1,0.51886888435542,0.516513186710556
57,-0.401911584510595,-33.4619043478283,0.218904874817537,"cityD","TO_in_OO",0.5,-1,0.78271323779333,0.782048396305939,-1,0.669786294215633,0.669538422776445,-1,0.543662666848316,0.541665839272937
58,-0.407601117353086,-33.8171845386894,0.224271607614785,"cityD","TO_in_OO",0.5,-0.999999999999999,0.789261347953384,0.788398883011699,-1,0.671430581542507,0.671286386264827,-1,0.545143229193558,0.542954532097413
59,-0.403662341547792,-33.4895460774353,0.215911127629101,"cityD","TO_in_OO",0.5,-1,0.782066247947719,0.781390725116263,-1,0.674187484921374,0.673973228961264,-1,0.547495147354923,0.545358604461097
60,-0.352864357995338,-30.0518533194573,0.195613874238143,"cityD","TO_in_OO",0.5,-0.999999999999999,0.727036360076871,0.727005789160282,-1,0.611774273974981,0.611768484615853,-1,0.496221693377118,0.494510667612074
61,-0.349141231112732,-29.9879223520118,0.215865440453635,"cityD","TO_in_OO",0.5,-1,0.728612002804968,0.728432535762923,-1,0.610773438826464,0.610882553548778,-1,0.495444085594297,0.493837996736566
62,-0.346425541237409,-29.1309336868278,0.199768503080537,"cityD","TO_in_OO",0.5,-1,0.710925520937574,0.71091926223608,-1,0.599647168114408,0.599800812398083,-1,0.486256235319716,0.48462560913625
63,-0.314086198282557,-26.6522869740746,0.160351070328174,"cityD","TO_in_OO",0.5,-1,0.662977176448147,0.663398047017509,-1,0.569162277667347,0.569581628050131,-1,0.461246746355307,0.45982355729407
64,-0.353887416029351,-29.6746778012861,0.203232918149069,"cityD","TO_in_OO",0.5,-1,0.71926641677993,0.719245978687922,-1,0.605305895902028,0.605390780024025,-1,0.490716817807303,0.489189440788812
65,-0.356964409059762,-29.8457908978489,0.207414424797927,"cityD","TO_in_OO",0.5,-1,0.724582292744167,0.724332217516989,-1,0.613301975801373,0.613474716709101,-1,0.497289930053355,0.49571294250243
66,-0.368215113696599,-30.7002727373558,0.21149804947804,"cityD","TO_in_OO",0.5,-1,0.735638867914804,0.735494136769869,-1,0.619268526190091,0.61941638484395,-1,0.50232247628198,0.500522607870877
67,-0.3591535223874,-30.183329674653,0.20359044080701,"cityD","TO_in_OO",0.5,-1,0.727977117487426,0.727941176282413,-1,0.61380173792175,0.613868666373848,-1,0.497945642998165,0.4963265914304
68,-0.349028553235293,-30.7264899305066,0.227496774312841,"cityD","TO_in_OO",0.5,-1,0.739808619198324,0.739771675867539,-1,0.609661711802047,0.609819175035388,-1,0.494376504433822,0.49294590852429
69,-0.332171614711532,-28.1456477035572,0.186350093160837,"cityD","TO_in_OO",0.5,-1,0.700237139174277,0.700049787091645,-1,0.583074894602911,0.583347315331778,-1,0.472947598003082,0.471268828702512
70,-0.295416227695641,-26.4891435495079,0.160996043970017,"cityD","TO_in_OO",0.5,-1,0.668480221870221,0.668813468951534,-1,0.55991505064374,0.560031170758681,-1,0.453674813070778,0.452547498322892
71,-0.356255271681855,-30.3197442287752,0.221013291566512,"cityD","TO_in_OO",0.5,-1,0.731226300384916,0.73105246320464,-1,0.607996488266552,0.608057568157749,-1,0.493225683081523,0.491671481093513
72,-0.348795467637554,-29.9833353440212,0.210602793267517,"cityD","TO_in_OO",0.5,-1,0.728609363640901,0.728379720859304,-1,0.610290421164354,0.61031968238575,-1,0.494993876407384,0.493436355250651
73,-0.353124120035017,-30.0458699495162,0.202900916536002,"cityD","TO_in_OO",0.5,-1,0.726193465252079,0.726216509843544,-1,0.606330496239173,0.606594637955727,-1,0.491696266982948,0.490279450565596
74,-0.339254798654798,-29.6550286222928,0.208355391389223,"cityD","TO_in_OO",0.5,-1,0.720566476509903,0.7206388536514,-1,0.604989071639004,0.605007691850192,-1,0.49043530430597,0.488926813722792
0,-0.00596376708328505,-35.396655714041,0.149055728246228,"cityD","TO_in_OO",1,-1,0.821841281946242,0.820520166263312,-1,0.74294080444996,0.741708315958148,-1,0.599508147254269,0.595434455863608
1,-0.00620301614701835,-36.1105173148576,0.168330194705567,"cityD","TO_in_OO",1,-1,0.831027724280989,0.829466786862835,-1,0.758821706398306,0.757865200836834,-1,0.613119492808139,0.610034480431706
2,-0.00603746534394212,-37.459958020092,0.191039200507594,"cityD","TO_in_OO",1,-1,0.850644318570751,0.849273024409018,-1,0.767177115060042,0.76567387818831,-1,0.622671941591702,0.619185751650025
3,-0.006038434124082,-37.0508109684515,0.237897356715053,"cityD","TO_in_OO",1,-1,0.845631250310463,0.84383994811858,-1,0.767006040269533,0.76519024173202,-1,0.622154926321603,0.618294111222408
4,-0.00604431403219752,-36.9636308797903,0.215897837006275,"cityD","TO_in_OO",1,-1,0.843761171985063,0.8420739825188,-1,0.764613417866785,0.762600475894215,-1,0.620256533066129,0.61606024774058
5,-0.00579430048261997,-36.7721317663664,0.203328656723308,"cityD","TO_in_OO",1,-1,0.845827888366012,0.844272653482207,-1,0.764251136998764,0.762684729977169,-1,0.619715662405358,0.615892116085961
6,-0.00596767384016328,-36.8350798720374,0.207965740649068,"cityD","TO_in_OO",1,-1,0.835343828702617,0.834193396796766,-1,0.755999484981776,0.754355023629839,-1,0.612462670217715,0.608852164514148
7,-0.00566700282489618,-34.7326300101903,0.111545359937863,"cityD","TO_in_OO",1,-1,0.808207250253075,0.807326669048348,-1,0.731589267193085,0.730681204724214,-1,0.590033775738869,0.58765731689358
8,-0.00660134447160932,-36.6744959446746,0.140822602738467,"cityD","TO_in_OO",1,-1,0.820891815296749,0.820042364718844,-1,0.759523958502793,0.758257689712251,-1,0.613782805852927,0.610708738618515
9,-0.0061469683059705,-37.1929664661626,0.181509341837701,"cityD","TO_in_OO",1,-1,0.847041316197262,0.845491238299133,-1,0.764072374983537,0.762310468601597,-1,0.619511259024977,0.615646145199104
10,-0.0059793660454881,-37.0787638479638,0.234785871260022,"cityD","TO_in_OO",1,-1,0.847749865042128,0.84595288716285,-1,0.76524511842259,0.762993512989905,-1,0.621081296739513,0.616794078277791
11,-0.00602895357732702,-37.229918105304,0.233426162014419,"cityD","TO_in_OO",1,-1,0.850393275129784,0.848553083348659,-1,0.764740527482085,0.762472363174727,-1,0.620412632789161,0.615833740829376
12,-0.00601341753888707,-37.2293010344647,0.244620814545201,"cityD","TO_in_OO",1,-1,0.850883295008487,0.848955090716612,-1,0.767504089763734,0.765405633464247,-1,0.623573460127408,0.618932111708948
13,-0.00607577618479804,-36.4893065936712,0.191053767225217,"cityD","TO_in_OO",1,-1,0.833601794121725,0.832090381760021,-1,0.758659029692819,0.756975708878583,-1,0.614492211674191,0.610507864006639
14,-0.00573039883014292,-35.6723217155489,0.170124325274526,"cityD","TO_in_OO",1,-1,0.827127814543867,0.825817399541815,-1,0.740295736113958,0.738536838587897,-1,0.598920620281193,0.594717948503204
15,-0.00601642684025849,-37.1737050456208,0.249995482602367,"cityD","TO_in_OO",1,-1,0.848237551480945,0.846397891435146,-1,0.766917496554049,0.764702632298401,-1,0.622065814249921,0.617990696673862
16,-0.00604560113316888,-37.114135719634,0.219022474975911,"cityD","TO_in_OO",1,-1,0.84735367707982,0.845586845275384,-1,0.766474884981596,0.764414596083057,-1,0.622083709664755,0.618064264570712
17,-0.00616174867660724,-37.1750873507146,0.180548832586164,"cityD","TO_in_OO",1,-1,0.843846740916494,0.842378305981138,-1,0.767844015560371,0.766176411016872,-1,0.623305503737677,0.619619660416821
18,-0.00610237200256436,-37.3219767763404,0.194408921893762,"cityD","TO_in_OO",1,-1,0.845048057605735,0.843707739277369,-1,0.763340022991329,0.761437170833647,-1,0.619799703495582,0.615998768011477
19,-0.00605167614683944,-37.2301661805406,0.187985962523987,"cityD","TO_in_OO",1,-1,0.846812366168134,0.845407227119845,-1,0.765537204485838,0.764139236536641,-1,0.62130712470052,0.617601725400665
20,-0.00631053845831664,-36.999675993687,0.194596530583192,"cityD","TO_in_OO",1,-1,0.835875593652736,0.834377435611294,-1,0.763867736185207,0.762441247172033,-1,0.618981731108567,0.615513600006862
21,-0.00632580597590926,-36.1218514366374,0.174811796026304,"cityD","TO_in_OO",1,-1,0.816853360188124,0.815899201114805,-1,0.749159090955665,0.747687385674959,-1,0.605184213745378,0.601304849715131
22,-0.00623761846498039,-37.108536279844,0.18206375486113,"cityD","TO_in_OO",1,-1,0.841809404880155,0.840434667325802,-1,0.764232868033576,0.76302950569477,-1,0.619368821538163,0.615997485448112
23,-0.00621788331997597,-37.200065873426,0.211587125158351,"cityD","TO_in_OO",1,-1,0.838984930228162,0.837653362734718,-1,0.7649816944903,0.76299450679004,-1,0.620691504628338,0.616488611066418
24,-0.00616424233993551,-36.8320967943244,0.176146852813618,"cityD","TO_in_OO",1,-1,0.84000225814272,0.838516307169634,-1,0.767488402385223,0.766016039359192,-1,0.622295277338341,0.618688413289312
25,-0.00611622736474726,-36.9907943593294,0.235275889806582,"cityD","TO_in_OO",1,-1,0.841704477074089,0.840020380524444,-1,0.766658136506221,0.764419697278405,-1,0.622260696067462,0.617635248552339
26,-0.00613289884773471,-37.1368043593928,0.19730213532996,"cityD","TO_in_OO",1,-1,0.844497224971199,0.843019303470961,-1,0.76881718028874,0.767037825697151,-1,0.623978600579051,0.61984957154881
27,-0.00620635660598601,-36.8515395496261,0.194710903512344,"cityD","TO_in_OO",1,-1,0.837779810490311,0.836291443802348,-1,0.760425664445259,0.758818543913782,-1,0.615451770768391,0.612019748760497
28,-0.00605035838547341,-35.4132139476228,0.113342626513933,"cityD","TO_in_OO",1,-1,0.813389929655016,0.812472988258322,-1,0.748387029318263,0.747430331973439,-1,0.604302300013012,0.601332129232514
29,-0.0067820742222664,-36.9229612438857,0.142406154148883,"cityD","TO_in_OO",1,-1,0.819067157633077,0.818234347336692,-1,0.759267247723656,0.757970335570782,-1,0.613936835365622,0.61026330563571
30,-0.00619387766805968,-37.1245823515857,0.250337120185813,"cityD","TO_in_OO",1,-1,0.841107658186221,0.839318991905843,-1,0.767981311180268,0.766005664286805,-1,0.623583761222047,0.619498734664325
31,-0.0061757167372416,-37.109747001327,0.170515272198323,"cityD","TO_in_OO",1,-1,0.845385935092163,0.843880670226408,-1,0.768522572645501,0.767110168507698,-1,0.62299069427576,0.61966960024735
32,-0.00610988694149284,-37.0319562575561,0.188606336795135,"cityD","TO_in_OO",1,-1,0.844596835596023,0.843063510300159,-1,0.769695247934682,0.767767230570044,-1,0.623940340057991,0.619884137805081
33,-0.00591013803173301,-36.7285425030926,0.207001136889134,"cityD","TO_in_OO",1,-1,0.842894383857249,0.841241836800585,-1,0.763371547091323,0.761723267487479,-1,0.619298549826311,0.615447412378758
34,-0.00591007961895884,-36.4613061242985,0.162253918814708,"cityD","TO_in_OO",1,-1,0.840534265874351,0.839093340422703,-1,0.758726572256545,0.75730530127152,-1,0.614813449288953,0.611356095472648
35,-0.00615187334499057,-35.936241559629,0.153373206401693,"cityD","TO_in_OO",1,-1,0.820050820288898,0.819018108001872,-1,0.746922366391626,0.746002415929623,-1,0.603453979164059,0.600037208794667
36,-0.00613308777058563,-37.1460322454404,0.202694901955601,"cityD","TO_in_OO",1,-1,0.844057791428535,0.842596687153084,-1,0.766351541897585,0.764429152474303,-1,0.620907987966178,0.616592228085682
37,-0.00676766170243104,-37.352578718841,0.154394533550616,"cityD","TO_in_OO",1,-1,0.829837452529104,0.828775472910522,-1,0.763648186733373,0.762154057828146,-1,0.61748750472954,0.613783067209702
38,-0.00620280045834609,-37.3502713874953,0.214307766762966,"cityD","TO_in_OO",1,-1,0.845569176729419,0.844018592239815,-1,0.765300308077523,0.763392469470163,-1,0.621264235310678,0.617239521024972
39,-0.00595894369637406,-37.0258316734826,0.182096256571065,"cityD","TO_in_OO",1,-1,0.84348079319219,0.84217681501249,-1,0.760307931122863,0.758723043881318,-1,0.617046868990433,0.61329219881345
40,-0.00603751353528548,-37.1381312873198,0.232664854334475,"cityD","TO_in_OO",1,-1,0.846816270358293,0.845028456503319,-1,0.768410666399672,0.7667529186158,-1,0.623559627502056,0.619631067747306
41,-0.00617424663191146,-36.9503269636679,0.179972582679251,"cityD","TO_in_OO",1,-1,0.834848472641198,0.833575393784606,-1,0.753985798889797,0.75314788875397,-1,0.61055982407141,0.607475163624084
42,-0.00612437127500387,-35.9116453069295,0.155840847403559,"cityD","TO_in_OO",1,-1,0.82082535578122,0.819759596261684,-1,0.742872325180191,0.741590702298144,-1,0.599889637569515,0.595952220809148
43,-0.00634561218735796,-37.5600892728006,0.229407372704094,"cityD","TO_in_OO",1,-1,0.846736945057036,0.845055317651525,-1,0.763712923833665,0.761851840817005,-1,0.61929223484531,0.615325124539612
44,-0.00621041344954332,-37.3319910937664,0.244605659581559,"cityD","TO_in_OO",1,-1,0.84402530243586,0.842339672333808,-1,0.768578736664607,0.766705900157662,-1,0.624181114525168,0.620157786030018
45,-0.00607618344595884,-37.0466639033771,0.247692797107743,"cityD","TO_in_OO",1,-1,0.845572994620262,0.843566293203389,-1,0.765160875567602,0.763070519503267,-1,0.620694903323544,0.616625325319102
46,-0.00610458480574505,-37.0777352855934,0.205285199013392,"cityD","TO_in_OO",1,-1,0.843609470909304,0.842117486333899,-1,0.762386374821655,0.760366438636215,-1,0.619373775222184,0.614822047994107
47,-0.00606333554558702,-37.2248902226075,0.2539577810604,"cityD","TO_in_OO",1,-1,0.848428886905721,0.846571303239563,-1,0.763550233390545,0.761698875888571,-1,0.619870490872099,0.615414203463432
48,-0.00630132104246206,-37.1418178919037,0.184421300645954,"cityD","TO_in_OO",1,-1,0.83875601192634,0.83735929456165,-1,0.756011977727629,0.754617813449323,-1,0.612208817320024,0.608592756564797
49,-0.00632230878366746,-35.9081127096568,0.117552139948842,"cityD","TO_in_OO",1,-1,0.8164009858233,0.815382226905952,-1,0.740748821349559,0.739834103188855,-1,0.59845741445909,0.594699592528043
50,-0.00669603205181768,-36.9071120680886,0.166776904568006,"cityD","TO_in_OO",1,-1,0.821336425028038,0.820344183227491,-1,0.756804514720813,0.755884130886915,-1,0.611812015103869,0.608733482031958
51,-0.00618618561523809,-37.2022481395532,0.196897575688498,"cityD","TO_in_OO",1,-1,0.842624545953514,0.84128505878695,-1,0.76416211696126,0.762492813423292,-1,0.620164809957866,0.616600117993765
52,-0.00608902981879522,-37.122717683147,0.24222692098305,"cityD","TO_in_OO",1,-1,0.845880737659571,0.844140343879584,-1,0.763216525445533,0.761202309360486,-1,0.620028023354342,0.615678026391972
53,-0.0061715764844088,-37.2884940216889,0.248619151190541,"cityD","TO_in_OO",1,-1,0.844231645327959,0.842572825029628,-1,0.767171636292776,0.765054377407631,-1,0.622980482278446,0.618549555200678
54,-0.00603155348661599,-36.8960510386509,0.175123075831962,"cityD","TO_in_OO",1,-1,0.845991221197291,0.844451386289222,-1,0.764984625812436,0.763460174536252,-1,0.620819208674675,0.617096437572251
55,-0.00632213045259,-36.998165524884,0.200350757760372,"cityD","TO_in_OO",1,-1,0.835086371702351,0.833624763577134,-1,0.759907207530591,0.758562029861197,-1,0.61558564326043,0.61179811015587
56,-0.00616929387397613,-35.9744181255834,0.176860631911039,"cityD","TO_in_OO",1,-1,0.82500412720964,0.823544705199357,-1,0.741759741239419,0.74039084647665,-1,0.598940560765228,0.59454167653076
57,-0.00617558301742061,-37.0247933419987,0.216873158528022,"cityD","TO_in_OO",1,-1,0.841325875435822,0.839596831808017,-1,0.762980485008348,0.761292525365053,-1,0.618659540492241,0.615033073127386
58,-0.00622728158038077,-37.4082153570737,0.267406578764931,"cityD","TO_in_OO",1,-1,0.845564410772413,0.843720776867368,-1,0.764217889361466,0.76236034159011,-1,0.619715537903554,0.615642721436011
59,-0.00620525985236231,-37.1632273349282,0.216115019501395,"cityD","TO_in_OO",1,-1,0.839760876376467,0.838284816627095,-1,0.766327972792831,0.764172394605712,-1,0.621457846968833,0.617104536538601
60,-0.00590467597670519,-34.9906797154523,0.160855093671417,"cityD","TO_in_OO",1,-1,0.805792754814869,0.804725744574463,-1,0.729954925934781,0.72917847875235,-1,0.591309614263047,0.588486025344436
61,-0.00585907183194023,-34.8754836749736,0.179853567548491,"cityD","TO_in_OO",1,-1,0.807384687999873,0.806161767540519,-1,0.727558562871384,0.726899888487095,-1,0.587972755221617,0.585169328811453
62,-0.00592129047794065,-34.3421494641453,0.142848382151848,"cityD","TO_in_OO",1,-1,0.790315509448471,0.789450318036834,-1,0.722016028322205,0.721326118642011,-1,0.582916122624779,0.579879814820552
63,-0.00577547318259541,-32.7884616380448,0.119378945882749,"cityD","TO_in_OO",1,-1,0.763292931552053,0.762818896050969,-1,0.699408498541378,0.69896271271254,-1,0.563885975323642,0.560976697989695
64,-0.00596487315970307,-34.7987408755341,0.175726847484405,"cityD","TO_in_OO",1,-1,0.798790037891963,0.797827764134765,-1,0.721472266005141,0.720750252039168,-1,0.583172206259772,0.580465630608726
65,-0.00596305458165558,-34.7420649951638,0.164530843814962,"cityD","TO_in_OO",1,-1,0.800684251366993,0.799680113003294,-1,0.731762631510403,0.730789673497376,-1,0.591803299556671,0.588757974593738
66,-0.00607378515724033,-35.5766219267832,0.161609333519471,"cityD","TO_in_OO",1,-1,0.813871592450743,0.812772279286029,-1,0.735338544590788,0.734674608010383,-1,0.594423207830719,0.591281915058312
67,-0.00599640514500477,-35.0584812515112,0.164904602729116,"cityD","TO_in_OO",1,-1,0.807546170210888,0.806352480341693,-1,0.732993536526331,0.732217378831089,-1,0.592687543335331,0.589817831733645
68,-0.00573105791260731,-35.12145161661,0.188478281769346,"cityD","TO_in_OO",1,-1,0.81687847464438,0.815506221244634,-1,0.724936536115829,0.724135636026092,-1,0.585902853252918,0.583118464092475
