"tract_fips","tract_area_m2","n_cbg","msa","tract_area_km2"
"34035052800",14909372.2291641,2,"New York",14.9093722291641
"34035053803",25337867.3675386,4,"New York",25.3378673675386
"34035053403",2130557.87231708,2,"New York",2.13055787231708
"34023007202",2714464.86783503,3,"New York",2.71446486783503
"34023007203",2245586.09513786,3,"New York",2.24558609513786
"34023007301",3030528.60586198,2,"New York",3.03052860586198
"34023007304",3137167.65160172,4,"New York",3.13716765160172
"34023007402",7338353.70716153,5,"New York",7.33835370716153
"34029738100",32619281.0451941,7,"New York",32.6192810451941
"34029710100",5499782.45595604,4,"New York",5.49978245595604
"34023007500",4060734.80352227,3,"New York",4.06073480352227
"34023007600",2881741.95158531,5,"New York",2.88174195158531
"34025805600",616466.924212237,2,"New York",0.616466924212237
"34025806100",3881445.49052544,4,"New York",3.88144549052544
"34025806201",3068094.3259826,2,"New York",3.0680943259826
"34025806202",4413671.20450738,3,"New York",4.41367120450738
"34025806300",3664853.53587394,3,"New York",3.66485353587394
"34035054300",14142590.4417873,3,"New York",14.1425904417873
"34035053603",11440885.3589941,3,"New York",11.4408853589941
"34035053706",12414247.6892197,3,"New York",12.4142476892197
"34023008102",2103948.90192433,2,"New York",2.10394890192433
"34023008103",2269476.31471576,2,"New York",2.26947631471576
"34023008202",64479215.0646878,3,"New York",64.4792150646878
"34023007702",27944244.22869,2,"New York",27.94424422869
"34023008204",5291595.41905925,3,"New York",5.29159541905925
"34023008205",2760152.67168912,4,"New York",2.76015267168912
"34023008206",5236868.47404785,4,"New York",5.23686847404785
"34023008207",2583696.25186269,2,"New York",2.58369625186269
"34023008208",25662340.8280654,5,"New York",25.6623408280654
"34023008209",3121697.29051903,3,"New York",3.12169729051903
"34025806600",5286148.34920858,5,"New York",5.28614834920858
"34025808100",2319504.3614917,4,"New York",2.3195043614917
"34025808500",7342020.15429894,6,"New York",7.34202015429894
"34025808900",3426051.43991123,6,"New York",3.42605143991123
"34025809302",4855160.22150029,3,"New York",4.85516022150029
"34035053905",8748221.72077594,3,"New York",8.74822172077594
"34035054201",21260270.6530359,3,"New York",21.2602706530359
"34023008300",2302853.71881334,3,"New York",2.30285371881334
"34023008403",8365077.20015838,3,"New York",8.36507720015838
"34035050704",4893953.55420099,3,"New York",4.89395355420099
"34035052903",3738203.99069618,4,"New York",3.73820399069618
"34023007905",1733974.48995905,2,"New York",1.73397448995905
"34023007906",1611301.24746962,1,"New York",1.61130124746962
"34025803201",3901321.01014477,2,"New York",3.90132101014477
"34025803202",12243920.9190139,3,"New York",12.2439209190139
"34035053404",35309678.6013245,4,"New York",35.3096786013245
"34035053604",13498191.4310554,2,"New York",13.4981914310554
"34035050801",8707407.52181294,2,"New York",8.70740752181294
"34031183101",696571.789659346,3,"New York",0.696571789659346
"34017005400",2892625.26025714,3,"New York",2.89262526025714
"34017005600",231140.292249757,3,"New York",0.231140292249757
"34017005801",447696.747363048,4,"New York",0.447696747363048
"34017005802",12789112.3559949,1,"New York",12.7891123559949
"34017005900",623530.295996051,5,"New York",0.623530295996051
"34017006000",380438.47754657,2,"New York",0.38043847754657
"34017006100",773084.638958383,5,"New York",0.773084638958383
"34017006300",675116.325217988,3,"New York",0.675116325217988
"34017010200",298409.574097124,3,"New York",0.298409574097124
"34017010300",1768401.34156685,4,"New York",1.76840134156685
"34017010400",3776158.06933711,3,"New York",3.77615806933711
"34017010500",2351014.75202833,5,"New York",2.35101475202833
"34017010100",2126999.89708713,4,"New York",2.12699989708713
"34017010600",1758398.54210939,5,"New York",1.75839854210939
"34017010700",383704.635725073,3,"New York",0.383704635725073
"34017010800",8455556.66476824,3,"New York",8.45555666476824
"34017011000",202341.413676553,1,"New York",0.202341413676553
"34017011100",600173.790241678,3,"New York",0.600173790241678
"34017011200",2595173.89416414,4,"New York",2.59517389416414
"34017011300",285469.627998344,3,"New York",0.285469627998344
"34025804800",24035918.3697933,4,"New York",24.0359183697933
"34025806000",2661190.53459538,4,"New York",2.66119053459538
"34025808701",14841040.6073612,3,"New York",14.8410406073612
"34035052601",27292616.4982239,4,"New York",27.2926164982239
"34035054100",12538811.3545934,5,"New York",12.5388113545934
"34035053105",5485944.3534091,4,"New York",5.4859443534091
"34017015900",197306.541091467,4,"New York",0.197306541091467
"34017016000",221580.130942492,2,"New York",0.221580130942492
"34017016100",121989.271351017,2,"New York",0.121989271351017
"34017016200",228139.05240943,3,"New York",0.22813905240943
"34017016300",165978.54880418,3,"New York",0.16597854880418
"34017016400",195119.920832841,3,"New York",0.195119920832841
"34017016500",204483.913034315,3,"New York",0.204483913034315
"34017016600",227790.438445612,2,"New York",0.227790438445612
"34017016700",145146.573779181,1,"New York",0.145146573779181
"34017016800",165473.14983115,3,"New York",0.16547314983115
"34017017000",206249.861165776,3,"New York",0.206249861165776
"34017017100",338193.818415655,4,"New York",0.338193818415655
"34031183102",1052842.18560347,3,"New York",1.05284218560347
"34031196401",2637207.64445265,3,"New York",2.63720764445265
"34031196402",5538520.74156195,5,"New York",5.53852074156195
"34031181400",344114.954214324,2,"New York",0.344114954214324
"34031182302",437134.047567508,4,"New York",0.437134047567508
"34027041705",1595734.86950973,1,"New York",1.59573486950973
"34027041706",6453455.94250363,3,"New York",6.45345594250364
"34027041802",5180849.60775002,4,"New York",5.18084960775002
"34027041803",16286274.6139051,2,"New York",16.2862746139051
"34017014000",361436.163139492,4,"New York",0.361436163139492
"34017014200",329358.775725903,4,"New York",0.329358775725903
"34017014300",410270.400573039,4,"New York",0.410270400573039
"34017014400",765031.452144514,5,"New York",0.765031452144514
"34017014600",5542130.90070503,3,"New York",5.54213090070503
"34025808702",18728032.2313591,3,"New York",18.7280322313591
"34025810900",1486674.9266196,2,"New York",1.4866749266196
"34025811101",7446681.59295804,3,"New York",7.44668159295804
"34025811102",49185356.9456497,3,"New York",49.1853569456497
"34035053402",33491928.5976352,2,"New York",33.4919285976352
"34035053602",27618355.2766982,3,"New York",27.6183552766982
"34031163500",9123929.69132341,6,"New York",9.12392969132341
"34031175200",536271.67791779,3,"New York",0.53627167791779
"34031246203",4789467.19819388,3,"New York",4.78946719819388
"34031246300",10567161.8335503,4,"New York",10.5671618335503
"34019011900",3168646.98826807,3,"New York",3.16864698826807
"34031175500",622608.04334798,3,"New York",0.62260804334798
"34031256801",17441313.1506653,4,"New York",17.4413131506653
"34031256802",52930591.0899251,4,"New York",52.9305910899251
"34031256803",14952637.2430447,2,"New York",14.9526372430447
"34031175301",216120.71164986,2,"New York",0.21612071164986
"34031175401",512459.794858718,3,"New York",0.512459794858718
"34027046300",14674354.4274309,3,"New York",14.6743544274309
"34031175402",542555.76120448,4,"New York",0.54255576120448
"34031175602",1123396.7820032,4,"New York",1.1233967820032
"34031175900",657304.263392376,3,"New York",0.657304263392376
"34031180100",1593756.37822751,6,"New York",1.59375637822751
"34031116500",23918869.588536,6,"New York",23.918869588536
"34031125000",926172.501918294,6,"New York",0.926172501918294
"34031182500",1622449.21776429,5,"New York",1.62244921776429
"34031180300",718648.257848395,4,"New York",0.718648257848395
"34031180600",395743.229191079,3,"New York",0.395743229191079
"34031180700",348548.951628136,3,"New York",0.348548951628136
"34035053200",3142069.21019363,5,"New York",3.14206921019363
"34035053300",2363144.72646735,2,"New York",2.36314472646735
"34035053704",5023629.84201338,2,"New York",5.02362984201338
"34035053801",1813130.29614345,1,"New York",1.81313029614345
"34031180900",610497.645792699,3,"New York",0.610497645792699
"34031181000",921664.578076872,4,"New York",0.921664578076872
"34031181100",792505.760821979,5,"New York",0.792505760821979
"34031180800",681674.908497747,2,"New York",0.681674908497747
"34031181200",401112.972583059,3,"New York",0.401112972583059
"34031181300",448709.368115265,4,"New York",0.448709368115265
"34031181500",348375.239730504,2,"New York",0.348375239730504
"34031181702",219070.73813312,2,"New York",0.21907073813312
"34031181800",440068.988073857,3,"New York",0.440068988073857
"34031181900",1012313.40096195,4,"New York",1.01231340096195
"34031182000",249604.867586186,1,"New York",0.249604867586186
"34031182100",1102721.23557987,4,"New York",1.10272123557987
"34031182400",643805.474049226,4,"New York",0.643805474049226
"34031182600",1951572.12976161,4,"New York",1.95157212976161
"34031182700",527350.473164173,4,"New York",0.527350473164173
"34031182800",614838.24607631,2,"New York",0.61483824607631
"34031182900",427906.880689104,2,"New York",0.427906880689104
"34025809502",13710748.1310275,4,"New York",13.7107481310275
"34025809902",40034134.1266278,3,"New York",40.0341341266278
"34003015200",2029189.92396008,6,"New York",2.02918992396008
"34035050902",13989415.1248063,2,"New York",13.9894151248063
"34035051000",12012847.4212218,4,"New York",12.0128474212218
"34003035100",10431454.4646402,5,"New York",10.4314544646402
"34003037100",2195786.51377109,6,"New York",2.19578651377109
"34003042100",4535660.46026355,6,"New York",4.53566046026355
"34035051200",1714604.95392663,3,"New York",1.71460495392663
"34035051400",2925290.86864534,3,"New York",2.92529086864534
"34035051700",899330.147420128,3,"New York",0.899330147420128
"34035051800",1580286.81161472,3,"New York",1.58028681161472
"34035052002",1165335.4833503,3,"New York",1.1653354833503
"34035052100",11420586.3268601,3,"New York",11.4205863268601
"34035052700",33396138.4565959,4,"New York",33.3961384565959
"34035052400",15758291.3217424,3,"New York",15.7582913217424
"34003003300",1823974.23647885,6,"New York",1.82397423647885
"34035053000",1914223.25153209,3,"New York",1.91422325153209
"34035053102",1780955.82915192,2,"New York",1.78095582915192
"34035053103",4042102.06464499,3,"New York",4.04210206464499
"34035054202",42714745.8385479,2,"New York",42.7147458385479
"34035053707",15587913.2362522,2,"New York",15.5879132362522
"34035052204",16843786.972629,2,"New York",16.843786972629
"34035053904",11290477.3681355,2,"New York",11.2904773681355
"34035050701",5668870.95574869,3,"New York",5.66887095574869
"34035052603",7345007.84005527,3,"New York",7.34500784005527
"34035053703",53483342.5157602,2,"New York",53.4833425157602
"34035053705",3239047.5414468,5,"New York",3.2390475414468
"34017019000",220914.863986547,4,"New York",0.220914863986547
"34017006200",268009.878448459,2,"New York",0.268009878448459
"34017001000",125189.47648834,2,"New York",0.12518947648834
"34017004101",376587.119228381,4,"New York",0.376587119228381
"34017032400",338725.094966005,4,"New York",0.338725094966005
"34017000700",230247.187530836,3,"New York",0.230247187530836
"34017001400",234215.902341252,2,"New York",0.234215902341252
"34017018000",217775.140379955,3,"New York",0.217775140379955
"34017013200",298154.342134249,3,"New York",0.298154342134249
"34017012700",20816730.8567119,6,"New York",20.8167308567119
"34017002800",295605.85025578,5,"New York",0.29560585025578
"34017017200",125408.034331711,2,"New York",0.125408034331711
"34017015600",127862.206697585,2,"New York",0.127862206697585
"34017002400",159534.89536726,2,"New York",0.15953489536726
"34035053501",19400894.1718582,1,"New York",19.4008941718582
"34035051600",2523623.96918973,2,"New York",2.52362396918973
"34017000500",218751.356500273,3,"New York",0.218751356500273
"34017015300",148131.774288566,3,"New York",0.148131774288566
"34025808600",37048934.6037435,4,"New York",37.0489346037435
"34025802500",7976504.07016745,4,"New York",7.97650407016745
"34025807700",3733038.48959266,4,"New York",3.73303848959266
"34025800100",3586149.383875,5,"New York",3.586149383875
"34025805300",7885155.82960703,5,"New York",7.88515582960703
"34035053901",1588593.17526446,1,"New York",1.58859317526446
"34017002200",149085.264697834,2,"New York",0.149085264697834
"34017005500",216397.506689027,1,"New York",0.216397506689027
"34017003100",260102.522049808,3,"New York",0.260102522049808
"34017018800",166158.801622307,3,"New York",0.166158801622307
"34017019300",148721.143463085,2,"New York",0.148721143463085
"34017010900",283667.217178466,1,"New York",0.283667217178465
"34017017800",417691.56938029,4,"New York",0.41769156938029
"34017002900",204186.134756695,3,"New York",0.204186134756695
"34017015500",301930.737662944,3,"New York",0.301930737662944
"34017011600",684881.58870341,4,"New York",0.68488158870341
"34029732001",183312803.814259,4,"New York",183.312803814259
"34029717502",19030291.8686964,3,"New York",19.0302918686964
"34029711200",2409121.20876783,3,"New York",2.40912120876783
"34029715200",3571964.46577139,3,"New York",3.57196446577139
"34029717101",14346348.6672752,3,"New York",14.3463486672752
"34029717300",43766765.3367896,2,"New York",43.7667653367896
"34029731103",13769899.3357114,2,"New York",13.7698993357114
"34029731203",5732217.04397088,2,"New York",5.73221704397088
"34029713800",11203551.9888741,2,"New York",11.2035519888741
"34029720202",7676540.58636232,3,"New York",7.67654058636232
"34029720204",3677054.91757737,3,"New York",3.67705491757737
"34029725002",2281590.07325422,3,"New York",2.28159007325422
"34029711300",1849786.77329296,3,"New York",1.84978677329296
"34029713201",5169635.00929768,2,"New York",5.16963500929768
"34017001201",137113.300779721,1,"New York",0.137113300779721
"34017013000",284115.289730474,3,"New York",0.284115289730474
"34017019400",108271.80203546,2,"New York",0.10827180203546
"34017001800",212671.265989524,2,"New York",0.212671265989524
"34017004200",297313.513003076,3,"New York",0.297313513003076
"34017004900",369106.123717363,4,"New York",0.369106123717363
"34017016900",143632.057428855,2,"New York",0.143632057428855
"34017002700",1150937.64283619,3,"New York",1.15093764283619
"34017000400",463390.918041023,2,"New York",0.463390918041023
"34017012500",993834.88100344,4,"New York",0.99383488100344
"34017004000",1746456.60068045,4,"New York",1.74645660068045
"34017011400",651673.362268208,3,"New York",0.651673362268208
"34017017400",115601.582864084,2,"New York",0.115601582864084
"34017002000",308237.837200508,3,"New York",0.308237837200508
"34019011400",2787414.8087908,3,"New York",2.78741480879079
"34017004600",458582.804272533,2,"New York",0.458582804272533
"34035052904",64497484.00413,1,"New York",64.49748400413
"34017013600",130290.141900149,2,"New York",0.130290141900149
"34017005200",375887.405766852,2,"New York",0.375887405766852
"34017004102",236787.587747002,2,"New York",0.236787587747002
"34017018200",476891.458338561,4,"New York",0.476891458338561
"34017000600",321078.940608946,4,"New York",0.321078940608946
"34035052201",19634978.6661047,2,"New York",19.6349786661047
"34035052300",15633819.8225135,3,"New York",15.6338198225135
"34035050703",5515172.62159723,2,"New York",5.51517262159723
"34035050100",1340217.44817886,2,"New York",1.34021744817886
"34035050400",2243579.813296,2,"New York",2.243579813296
"34035050300",1611154.2197442,4,"New York",1.6111542197442
"34035050200",930411.587579012,2,"New York",0.930411587579012
"34017013700",218714.2989739,2,"New York",0.2187142989739
"34029713000",2891413.11511552,3,"New York",2.89141311511552
"34029713100",4598330.24717192,3,"New York",4.59833024717192
"34029713202",2808596.07063257,2,"New York",2.80859607063257
"34029713203",3642293.67829522,2,"New York",3.64229367829522
"34029713300",2758943.10791523,3,"New York",2.75894310791523
"34035050600",4075468.11212013,2,"New York",4.07546811212013
"34035050802",8954725.38428223,2,"New York",8.95472538428223
"34035050901",9664338.18648827,3,"New York",9.66433818648827
"34039031500",846661.136781066,3,"New York",0.846661136781066
"34039031700",764162.652583882,4,"New York",0.764162652583882
"34039032001",699862.5079592,3,"New York",0.6998625079592
"34039032002",486426.624000672,2,"New York",0.486426624000672
"34039032100",1604459.59435906,7,"New York",1.60445959435906
"34039032200",1041250.9432789,5,"New York",1.0412509432789
"34039037000",2971803.84192928,5,"New York",2.97180384192928
