"msa","day","rep","lag","eta","total_flow","rho","error"
"Washington, D.C.",2020-02-12,23,33,0.05,681767,0.423839505635748,82.0143677822717
"Washington, D.C.",2020-02-12,24,33,0.05,681767,0.423975314930394,81.7815034798132
"Washington, D.C.",2020-02-12,25,33,0.05,681767,0.424024867488644,81.684243105594
"Washington, D.C.",2020-02-12,26,33,0.05,681767,0.423984895007256,81.9207331541352
"Washington, D.C.",2020-02-12,27,33,0.05,681767,0.423936583968831,81.842795592678
"Washington, D.C.",2020-02-12,28,33,0.05,681767,0.424011319264439,81.5115686746029
"Washington, D.C.",2020-02-12,29,33,0.05,681767,0.42413445146281,81.5533803980781
"Washington, D.C.",2020-02-12,30,33,0.05,681767,0.423832998050207,81.8806415655679
"Washington, D.C.",2020-02-12,31,33,0.05,681767,0.424060362752378,81.8166735252546
"Washington, D.C.",2020-02-12,32,33,0.05,681767,0.423888739471994,82.054493418151
"Washington, D.C.",2020-02-12,33,33,0.05,681767,0.424195686453792,81.5376455926319
"Washington, D.C.",2020-02-12,34,33,0.05,681767,0.424157438412611,81.6657622812815
"Washington, D.C.",2020-02-12,35,33,0.05,681767,0.424108817519078,81.625044550253
"Washington, D.C.",2020-02-12,36,33,0.05,681767,0.423970282475711,81.8969401356213
"Washington, D.C.",2020-02-12,37,33,0.05,681767,0.424045096189496,81.7983700048242
"Washington, D.C.",2020-02-12,38,33,0.05,681767,0.424059684905082,81.8965309609338
"Washington, D.C.",2020-02-12,39,33,0.05,681767,0.423887781888948,82.048658431958
"Washington, D.C.",2020-02-12,40,33,0.05,681767,0.423834950683265,82.1466454476241
"Washington, D.C.",2020-02-12,41,33,0.05,681767,0.42393926054374,81.9295371458066
"Washington, D.C.",2020-02-12,42,33,0.05,681767,0.424104912386545,81.6895925742874
"Washington, D.C.",2020-02-12,43,33,0.05,681767,0.42392268527093,81.8517352689472
"Washington, D.C.",2020-02-12,44,33,0.05,681767,0.424121437256617,81.6811382187091
"Washington, D.C.",2020-02-12,45,33,0.05,681767,0.424133241346281,81.6979918730354
"Washington, D.C.",2020-02-12,46,33,0.05,681767,0.424185229155449,81.6453894710285
"Washington, D.C.",2020-02-12,47,33,0.05,681767,0.423881708749557,81.7675169987203
"Washington, D.C.",2020-02-12,48,33,0.05,681767,0.424145390672355,81.6772685670185
"Washington, D.C.",2020-02-12,49,33,0.05,681767,0.424024589742999,81.7309392705096
"Washington, D.C.",2020-02-12,50,33,0.05,681767,0.424007692583345,81.8000795644994
"Washington, D.C.",2020-02-12,51,33,0.05,681767,0.424006562849742,81.7695105059673
"Washington, D.C.",2020-02-12,52,33,0.05,681767,0.424021273960727,81.7961943473474
"Washington, D.C.",2020-02-12,53,33,0.05,681767,0.423980675556468,81.8124953290522
"Washington, D.C.",2020-02-12,54,33,0.05,681767,0.424079635065713,81.810660075114
"Washington, D.C.",2020-02-12,55,33,0.05,681767,0.423875556155047,81.8831539006924
"Washington, D.C.",2020-02-12,56,33,0.05,681767,0.423867573896027,82.0511633214643
"Washington, D.C.",2020-02-12,57,33,0.05,681767,0.424032780277486,81.8337374755747
"Washington, D.C.",2020-02-12,58,33,0.05,681767,0.42401561869553,81.9277394855618
"Washington, D.C.",2020-02-12,59,33,0.05,681767,0.423982273333896,81.7844395517114
"Washington, D.C.",2020-02-12,60,33,0.05,681767,0.423966093852961,81.8295949894589
"Washington, D.C.",2020-02-12,61,33,0.05,681767,0.424138899324205,81.5446380048735
"Washington, D.C.",2020-02-12,62,33,0.05,681767,0.424085137027126,81.7164715471815
"Washington, D.C.",2020-02-12,63,33,0.05,681767,0.423907062422764,81.8646851098266
"Washington, D.C.",2020-02-12,64,33,0.05,681767,0.423788005147897,82.06972933907
"Washington, D.C.",2020-02-12,65,33,0.05,681767,0.424182454117071,81.6059582331214
"Washington, D.C.",2020-02-12,66,33,0.05,681767,0.424074551845296,81.6704286545355
"Washington, D.C.",2020-02-12,67,33,0.05,681767,0.423805181464084,82.1322127394779
"Washington, D.C.",2020-02-12,68,33,0.05,681767,0.423974156062828,81.9064795537498
"Washington, D.C.",2020-02-12,69,33,0.05,681767,0.424105359859526,81.6047810431313
"Washington, D.C.",2020-02-12,70,33,0.05,681767,0.423971602531652,81.815424967331
"Washington, D.C.",2020-02-12,71,33,0.05,681767,0.424023762400536,81.8256424196679
"Washington, D.C.",2020-02-12,72,33,0.05,681767,0.423838114925817,81.9109529174613
"Washington, D.C.",2020-02-12,73,33,0.05,681767,0.424044183093055,81.6986304867186
"Washington, D.C.",2020-02-12,74,33,0.05,681767,0.423990835275462,81.9452235235397
"Washington, D.C.",2020-02-12,75,33,0.05,681767,0.424289941264726,81.4288938362194
"Washington, D.C.",2020-02-12,76,33,0.05,681767,0.424024945437763,81.8827352109794
"Washington, D.C.",2020-02-12,77,33,0.05,681767,0.423914560214924,82.0416248813438
"Washington, D.C.",2020-02-12,78,33,0.05,681767,0.424101566444239,81.7338345797428
"Washington, D.C.",2020-02-12,79,33,0.05,681767,0.424204753180843,81.4622224060103
"Washington, D.C.",2020-02-12,80,33,0.05,681767,0.423872611493981,82.0116027597645
"Washington, D.C.",2020-02-12,81,33,0.05,681767,0.424016025575458,81.7601956137137
"Washington, D.C.",2020-02-12,82,33,0.05,681767,0.42400569379151,81.9618433924436
"Washington, D.C.",2020-02-12,83,33,0.05,681767,0.423798759591984,81.9564167433286
"Washington, D.C.",2020-02-12,84,33,0.05,681767,0.424054726178492,81.7057854791535
"Washington, D.C.",2020-02-12,85,33,0.05,681767,0.424160734761314,81.6366352419351
