day,index,rho,error,boot,nblock,lag,msa,region,yindex,keep_ratio,B,n_fail
2020-04-03,power,79.9999508083439,886.652213941177,5,3715,35,Dallas,msa,2,0.9,100,0
2020-04-03,exp,0.445079052208553,97.67602527144,5,3715,35,Dallas,msa,2,0.9,100,0
2020-04-04,homo,0.000244971852252939,112.459547761337,5,3715,35,Dallas,msa,2,0.9,100,0
2020-04-04,power,79.9999508083439,805.229477201316,5,3715,35,Dallas,msa,2,0.9,100,0
2020-04-04,exp,0.444204892368451,89.5132374729327,5,3715,35,Dallas,msa,2,0.9,100,0
2020-04-05,homo,0.000244971852252939,103.35627218478,5,3715,35,Dallas,msa,2,0.9,100,0
2020-04-05,power,79.9999508083439,741.266951056485,5,3715,35,Dallas,msa,2,0.9,100,0
2020-04-05,exp,0.442816974551879,83.0467060991885,5,3715,35,Dallas,msa,2,0.9,100,0
2020-02-10,homo,0.000244971852252939,161.973094281476,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-10,power,64.7214332302896,1226.72691213482,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-10,exp,0.447577007864324,126.245007359974,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-11,homo,0.000244971852252939,158.755575062903,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-11,power,79.9999508083439,1189.42882358484,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-11,exp,0.443998395223538,126.638729959727,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-12,homo,0.000244971852252939,161.369548781156,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-12,power,79.9999508083439,1197.77550490963,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-12,exp,0.446236671661935,126.295194761217,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-13,homo,0.000244971852252939,168.985899851761,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-13,power,79.9999508083439,1247.56024479403,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-13,exp,0.446988159169987,130.91999365695,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-14,homo,0.000244971852252939,178.580525417463,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-14,power,79.9999508083439,1331.39300974411,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-14,exp,0.447697611852505,138.749681296193,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-15,homo,0.000244971852252939,164.869559566063,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-15,power,79.9999508083439,1212.73090449058,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-15,exp,0.4466602032253,128.199679996146,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-16,homo,0.000244971852252939,152.765299463357,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-16,power,79.9999508083439,1120.19234681255,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-16,exp,0.446307500116706,117.795979138164,6,3715,36,Dallas,msa,2,0.9,100,0
2020-03-30,homo,0.000244971852252939,100.761609685913,6,3715,36,Dallas,msa,2,0.9,100,0
2020-03-30,power,79.9999508083439,746.540358635208,6,3715,36,Dallas,msa,2,0.9,100,0
2020-03-30,exp,0.445573611274472,78.0145886523752,6,3715,36,Dallas,msa,2,0.9,100,0
2020-03-31,homo,0.000244971852252939,104.183126518823,6,3715,36,Dallas,msa,2,0.9,100,0
2020-03-31,power,79.9999508083439,768.52772697214,6,3715,36,Dallas,msa,2,0.9,100,0
2020-03-31,exp,0.446004878179303,80.2445479663473,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-01,homo,0.000244971852252939,117.391746716756,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-01,power,79.9999508083439,865.545851280634,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-01,exp,0.446511199260822,92.549272069488,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-02,homo,0.000244971852252939,117.737529466931,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-02,power,79.9999508083439,855.667968975478,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-02,exp,0.445495077396382,94.0123984183552,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-03,homo,0.000244971852252939,118.329495936069,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-03,power,79.9999508083439,869.449027910624,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-03,exp,0.445735005345421,94.3266647066251,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-04,homo,0.000244971852252939,109.002246415874,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-04,power,79.9999508083439,788.424919301166,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-04,exp,0.444897477714294,86.4036711611104,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-05,homo,0.000244971852252939,100.055369138117,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-05,power,79.9999508083439,725.613303425556,6,3715,36,Dallas,msa,2,0.9,100,0
2020-04-05,exp,0.44366725396426,80.1847124067078,6,3715,36,Dallas,msa,2,0.9,100,0
2020-02-10,homo,0.000244971852252939,165.005010401342,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-10,power,79.9999508083439,1218.7435043292,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-10,exp,0.448294924637867,124.545509809411,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-11,homo,0.000244971852252939,161.588621135081,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-11,power,79.9999508083439,1173.10134252243,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-11,exp,0.445612223345952,123.607660548808,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-12,homo,0.000244971852252939,164.373357480034,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-12,power,79.9999508083439,1188.4901849838,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-12,exp,0.447273428702502,124.294605073353,7,3715,35,Dallas,msa,2,0.9,100,0
2020-02-13,homo,0.000244971852252939,171.935310969616,7,3715,35,Dallas,msa,2,0.9,100,0
